,set,p,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
296,type1_1,10,14,0.0,0.0,0,0.013333333333333334,mse,0.28,0.43,0.44,,,0.0,0.0
297,type1_1,10,14,0.0,0.0,0,0.02,mse,0.52,1.0,0.68,,,0.0,0.0
298,type1_1,10,14,0.0,0.0,0,0.02666666666666667,mse,0.68,1.0,0.76,,,0.0,0.0
299,type1_1,10,14,0.0,0.0,0,0.03333333333333333,mse,0.76,1.0,0.84,,,0.0,0.0
300,type1_1,10,14,0.0,0.0,0,0.04,mse,0.92,1.0,0.84,,,0.0,0.0
301,type1_2,10,14,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
302,type1_2,10,14,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.08,
303,type1_2,10,14,0.0,2.0,0,0.0,mse,,,,0.17,0.0,0.0,
304,type1_2,10,14,0.0,3.0,0,0.0,mse,,,,0.25,0.0,0.0,
305,type1_2,10,14,0.0,4.0,0,0.0,mse,,,,0.33,0.0,0.0,
306,type1_2,10,14,0.0,5.0,0,0.0,mse,,,,0.34,0.0,0.0,
307,type1_2,10,14,0.0,6.0,0,0.0,mse,,,,0.42,0.0,0.0,
308,power,10,14,0.0,0.0,0,0.0,mse,,,,,0.09,0.01,0.01
309,power,10,14,0.08333333333333333,0.0,0,0.0,mse,,,,,0.41,0.01,0.01
310,power,10,14,0.16666666666666666,0.0,0,0.0,mse,,,,,0.59,0.02,0.02
311,power,10,14,0.25,0.0,0,0.0,mse,,,,,0.83,0.18,0.34
312,power,10,14,0.3333333333333333,0.0,0,0.0,mse,,,,,0.92,0.5,0.5
313,power,10,14,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.75,0.74
314,power,10,14,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
315,type1_1,10,15,0.0,0.0,0,0.0,mse,0.0,0.0,0.08,,,0.02,0.01
316,type1_1,10,15,0.0,0.0,0,0.006666666666666667,mse,0.0,0.0,0.0,,,0.01,0.01
317,type1_1,10,15,0.0,0.0,0,0.013333333333333334,mse,0.0,0.08,0.0,,,0.0,0.01
318,type1_1,10,15,0.0,0.0,0,0.02,mse,0.08,0.08,0.0,,,0.0,0.0
319,type1_1,10,15,0.0,0.0,0,0.02666666666666667,mse,0.08,0.16,0.08,,,0.0,0.0
320,type1_1,10,15,0.0,0.0,0,0.03333333333333333,mse,0.16,0.32,0.08,,,0.0,0.0
321,type1_1,10,15,0.0,0.0,0,0.04,mse,0.24,0.33,0.33,,,0.0,0.0
322,type1_2,10,15,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
323,type1_2,10,15,0.0,1.0,0,0.0,mse,,,,0.16,0.0,0.0,
324,type1_2,10,15,0.0,2.0,0,0.0,mse,,,,0.17,0.0,0.08,
325,type1_2,10,15,0.0,3.0,0,0.0,mse,,,,0.33,0.0,0.08,
326,type1_2,10,15,0.0,4.0,0,0.0,mse,,,,0.42,0.0,0.08,
327,type1_2,10,15,0.0,5.0,0,0.0,mse,,,,0.42,0.0,0.08,
328,type1_2,10,15,0.0,6.0,0,0.0,mse,,,,0.42,0.0,0.08,
329,power,10,15,0.0,0.0,0,0.0,mse,,,,,0.01,0.01,0.01
330,power,10,15,0.08333333333333333,0.0,0,0.0,mse,,,,,0.09,0.01,0.01
331,power,10,15,0.16666666666666666,0.0,0,0.0,mse,,,,,0.42,0.01,0.02
332,power,10,15,0.25,0.0,0,0.0,mse,,,,,0.67,0.1,0.34
333,power,10,15,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.5,0.5
334,power,10,15,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.75,0.74
335,power,10,15,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
336,type1_1,10,16,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.01,0.0
337,type1_1,10,16,0.0,0.0,0,0.006666666666666667,mse,0.25,0.17,0.41,,,0.0,0.0
338,type1_1,10,16,0.0,0.0,0,0.013333333333333334,mse,0.66,0.67,0.75,,,0.0,0.0
339,type1_1,10,16,0.0,0.0,0,0.02,mse,0.82,0.91,0.83,,,0.0,0.0
340,type1_1,10,16,0.0,0.0,0,0.02666666666666667,mse,0.83,1.0,0.92,,,0.0,0.0
341,type1_1,10,16,0.0,0.0,0,0.03333333333333333,mse,0.91,1.0,1.0,,,0.0,0.0
342,type1_1,10,16,0.0,0.0,0,0.04,mse,0.99,1.0,1.0,,,0.0,0.0
343,type1_2,10,16,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
344,type1_2,10,16,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.0,
345,type1_2,10,16,0.0,2.0,0,0.0,mse,,,,0.17,0.0,0.0,
346,type1_2,10,16,0.0,3.0,0,0.0,mse,,,,0.25,0.0,0.0,
347,type1_2,10,16,0.0,4.0,0,0.0,mse,,,,0.26,0.0,0.0,
348,type1_2,10,16,0.0,5.0,0,0.0,mse,,,,0.27,0.0,0.0,
349,type1_2,10,16,0.0,6.0,0,0.0,mse,,,,0.35,0.0,0.0,
350,power,10,16,0.0,0.0,0,0.0,mse,,,,,0.01,0.01,0.01
351,power,10,16,0.08333333333333333,0.0,0,0.0,mse,,,,,0.01,0.01,0.01
352,power,10,16,0.16666666666666666,0.0,0,0.0,mse,,,,,0.58,0.01,0.02
353,power,10,16,0.25,0.0,0,0.0,mse,,,,,0.67,0.1,0.34
354,power,10,16,0.3333333333333333,0.0,0,0.0,mse,,,,,0.83,0.5,0.5
355,power,10,16,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.75,0.74
356,power,10,16,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
357,type1_1,10,17,0.0,0.0,0,0.0,mse,0.08,0.09,0.08,,,0.01,0.0
358,type1_1,10,17,0.0,0.0,0,0.006666666666666667,mse,0.01,0.09,0.0,,,0.0,0.01
359,type1_1,10,17,0.0,0.0,0,0.013333333333333334,mse,0.09,0.25,0.17,,,0.0,0.01
360,type1_1,10,17,0.0,0.0,0,0.02,mse,0.17,0.25,0.25,,,0.0,0.0
361,type1_1,10,17,0.0,0.0,0,0.02666666666666667,mse,0.17,0.58,0.49,,,0.0,0.0
362,type1_1,10,17,0.0,0.0,0,0.03333333333333333,mse,0.25,0.82,0.89,,,0.0,0.0
363,type1_1,10,17,0.0,0.0,0,0.04,mse,0.41,0.82,0.9,,,0.0,0.0
364,type1_2,10,17,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
365,type1_2,10,17,0.0,1.0,0,0.0,mse,,,,0.09,0.0,0.0,
366,type1_2,10,17,0.0,2.0,0,0.0,mse,,,,0.09,0.0,0.08,
367,type1_2,10,17,0.0,3.0,0,0.0,mse,,,,0.17,0.0,0.08,
368,type1_2,10,17,0.0,4.0,0,0.0,mse,,,,0.25,0.0,0.08,
369,type1_2,10,17,0.0,5.0,0,0.0,mse,,,,0.33,0.0,0.08,
370,type1_2,10,17,0.0,6.0,0,0.0,mse,,,,0.33,0.0,0.08,
371,power,10,17,0.0,0.0,0,0.0,mse,,,,,0.01,0.01,0.01
372,power,10,17,0.08333333333333333,0.0,0,0.0,mse,,,,,0.18,0.01,0.01
373,power,10,17,0.16666666666666666,0.0,0,0.0,mse,,,,,0.59,0.01,0.02
374,power,10,17,0.25,0.0,0,0.0,mse,,,,,0.75,0.18,0.34
375,power,10,17,0.3333333333333333,0.0,0,0.0,mse,,,,,0.83,0.5,0.5
376,power,10,17,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.75,0.74
377,power,10,17,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
378,type1_1,10,18,0.0,0.0,0,0.0,mse,0.0,0.08,0.0,,,0.0,0.0
379,type1_1,10,18,0.0,0.0,0,0.006666666666666667,mse,0.08,0.08,0.0,,,0.0,0.01
380,type1_1,10,18,0.0,0.0,0,0.013333333333333334,mse,0.08,0.08,0.08,,,0.0,0.0
381,type1_1,10,18,0.0,0.0,0,0.02,mse,0.24,0.25,0.25,,,0.0,0.0
382,type1_1,10,18,0.0,0.0,0,0.02666666666666667,mse,0.41,0.41,0.33,,,0.0,0.0
383,type1_1,10,18,0.0,0.0,0,0.03333333333333333,mse,0.49,0.57,0.41,,,0.0,0.0
384,type1_1,10,18,0.0,0.0,0,0.04,mse,0.49,0.57,0.65,,,0.0,0.0
385,type1_2,10,18,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
386,type1_2,10,18,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.08,
387,type1_2,10,18,0.0,2.0,0,0.0,mse,,,,0.24,0.0,0.08,
388,type1_2,10,18,0.0,3.0,0,0.0,mse,,,,0.48,0.0,0.08,
389,type1_2,10,18,0.0,4.0,0,0.0,mse,,,,0.72,0.0,0.08,
390,type1_2,10,18,0.0,5.0,0,0.0,mse,,,,0.73,0.0,0.08,
391,type1_2,10,18,0.0,6.0,0,0.0,mse,,,,0.73,0.0,0.08,
392,power,10,18,0.0,0.0,0,0.0,mse,,,,,0.09,0.01,0.01
393,power,10,18,0.08333333333333333,0.0,0,0.0,mse,,,,,0.34,0.01,0.01
394,power,10,18,0.16666666666666666,0.0,0,0.0,mse,,,,,0.51,0.01,0.02
395,power,10,18,0.25,0.0,0,0.0,mse,,,,,0.67,0.1,0.34
396,power,10,18,0.3333333333333333,0.0,0,0.0,mse,,,,,0.83,0.5,0.5
397,power,10,18,0.41666666666666663,0.0,0,0.0,mse,,,,,0.91,0.75,0.74
398,power,10,18,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
399,type1_1,10,19,0.0,0.0,0,0.0,mse,0.09,0.0,0.17,,,0.0,0.01
400,type1_1,10,19,0.0,0.0,0,0.006666666666666667,mse,0.08,0.0,0.08,,,0.0,0.0
401,type1_1,10,19,0.0,0.0,0,0.013333333333333334,mse,0.08,0.25,0.16,,,0.0,0.0
402,type1_1,10,19,0.0,0.0,0,0.02,mse,0.24,0.51,0.56,,,0.0,0.0
403,type1_1,10,19,0.0,0.0,0,0.02666666666666667,mse,0.4,0.91,0.9,,,0.0,0.0
404,type1_1,10,19,0.0,0.0,0,0.03333333333333333,mse,0.64,1.0,0.9,,,0.0,0.0
405,type1_1,10,19,0.0,0.0,0,0.04,mse,0.74,1.0,0.98,,,0.0,0.0
406,type1_2,10,19,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
407,type1_2,10,19,0.0,1.0,0,0.0,mse,,,,0.0,0.0,0.08,
408,type1_2,10,19,0.0,2.0,0,0.0,mse,,,,0.17,0.0,0.08,
409,type1_2,10,19,0.0,3.0,0,0.0,mse,,,,0.25,0.0,0.08,
410,type1_2,10,19,0.0,4.0,0,0.0,mse,,,,0.41,0.0,0.08,
411,type1_2,10,19,0.0,5.0,0,0.0,mse,,,,0.41,0.0,0.08,
412,type1_2,10,19,0.0,6.0,0,0.0,mse,,,,0.41,0.0,0.08,
413,power,10,19,0.0,0.0,0,0.0,mse,,,,,0.01,0.01,0.01
414,power,10,19,0.08333333333333333,0.0,0,0.0,mse,,,,,0.01,0.01,0.01
415,power,10,19,0.16666666666666666,0.0,0,0.0,mse,,,,,0.51,0.01,0.02
416,power,10,19,0.25,0.0,0,0.0,mse,,,,,0.59,0.26,0.42
417,power,10,19,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.5,0.5
418,power,10,19,0.41666666666666663,0.0,0,0.0,mse,,,,,0.76,0.75,0.74
419,power,10,19,0.5,0.0,0,0.0,mse,,,,,0.92,0.83,0.75
420,type1_1,10,20,0.0,0.0,0,0.0,mse,0.0,0.0,0.01,,,0.0,0.01
421,type1_1,10,20,0.0,0.0,0,0.006666666666666667,mse,0.0,0.0,0.01,,,0.0,0.0
422,type1_1,10,20,0.0,0.0,0,0.013333333333333334,mse,0.16,0.32,0.24,,,0.0,0.0
423,type1_1,10,20,0.0,0.0,0,0.02,mse,0.32,0.41,0.41,,,0.0,0.0
424,type1_1,10,20,0.0,0.0,0,0.02666666666666667,mse,0.4,0.73,0.49,,,0.0,0.0
425,type1_1,10,20,0.0,0.0,0,0.03333333333333333,mse,0.41,0.73,0.73,,,0.0,0.0
426,type1_1,10,20,0.0,0.0,0,0.04,mse,0.49,0.73,0.89,,,0.0,0.0
427,type1_2,10,20,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
428,type1_2,10,20,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.08,
429,type1_2,10,20,0.0,2.0,0,0.0,mse,,,,0.24,0.0,0.08,
430,type1_2,10,20,0.0,3.0,0,0.0,mse,,,,0.48,0.0,0.08,
431,type1_2,10,20,0.0,4.0,0,0.0,mse,,,,0.64,0.0,0.08,
432,type1_2,10,20,0.0,5.0,0,0.0,mse,,,,0.64,0.0,0.08,
433,type1_2,10,20,0.0,6.0,0,0.0,mse,,,,0.72,0.0,0.08,
434,power,10,20,0.0,0.0,0,0.0,mse,,,,,0.09,0.01,0.01
435,power,10,20,0.08333333333333333,0.0,0,0.0,mse,,,,,0.09,0.01,0.01
436,power,10,20,0.16666666666666666,0.0,0,0.0,mse,,,,,0.57,0.01,0.02
437,power,10,20,0.25,0.0,0,0.0,mse,,,,,0.75,0.1,0.34
438,power,10,20,0.3333333333333333,0.0,0,0.0,mse,,,,,0.83,0.5,0.5
439,power,10,20,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.75,0.74
440,power,10,20,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
441,type1_1,10,21,0.0,0.0,0,0.0,mse,0.08,0.0,0.08,,,0.01,0.0
442,type1_1,10,21,0.0,0.0,0,0.006666666666666667,mse,0.09,0.17,0.33,,,0.0,0.0
443,type1_1,10,21,0.0,0.0,0,0.013333333333333334,mse,0.51,0.91,0.68,,,0.0,0.0
444,type1_1,10,21,0.0,0.0,0,0.02,mse,0.6,1.0,1.0,,,0.0,0.0
445,type1_1,10,21,0.0,0.0,0,0.02666666666666667,mse,0.84,1.0,1.0,,,0.0,0.0
446,type1_1,10,21,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.0
447,type1_1,10,21,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.0
448,type1_2,10,21,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
449,type1_2,10,21,0.0,1.0,0,0.0,mse,,,,0.09,0.0,0.0,
450,type1_2,10,21,0.0,2.0,0,0.0,mse,,,,0.25,0.0,0.08,
451,type1_2,10,21,0.0,3.0,0,0.0,mse,,,,0.41,0.0,0.08,
452,type1_2,10,21,0.0,4.0,0,0.0,mse,,,,0.49,0.0,0.08,
453,type1_2,10,21,0.0,5.0,0,0.0,mse,,,,0.49,0.0,0.08,
454,type1_2,10,21,0.0,6.0,0,0.0,mse,,,,0.49,0.0,0.08,
455,power,10,21,0.0,0.0,0,0.0,mse,,,,,0.01,0.01,0.01
456,power,10,21,0.08333333333333333,0.0,0,0.0,mse,,,,,0.09,0.01,0.01
457,power,10,21,0.16666666666666666,0.0,0,0.0,mse,,,,,0.49,0.01,0.02
458,power,10,21,0.25,0.0,0,0.0,mse,,,,,0.67,0.1,0.34
459,power,10,21,0.3333333333333333,0.0,0,0.0,mse,,,,,0.83,0.5,0.5
460,power,10,21,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.67,0.66
461,power,10,21,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
462,type1_1,10,22,0.0,0.0,0,0.0,mse,0.08,0.09,0.0,,,0.01,0.0
463,type1_1,10,22,0.0,0.0,0,0.006666666666666667,mse,0.01,0.09,0.01,,,0.0,0.01
464,type1_1,10,22,0.0,0.0,0,0.013333333333333334,mse,0.17,0.34,0.58,,,0.0,0.0
465,type1_1,10,22,0.0,0.0,0,0.02,mse,0.42,0.75,0.91,,,0.0,0.0
466,type1_1,10,22,0.0,0.0,0,0.02666666666666667,mse,0.75,0.83,0.91,,,0.0,0.0
467,type1_1,10,22,0.0,0.0,0,0.03333333333333333,mse,0.83,0.99,1.0,,,0.0,0.0
468,type1_1,10,22,0.0,0.0,0,0.04,mse,0.91,1.0,1.0,,,0.0,0.0
469,type1_2,10,22,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
470,type1_2,10,22,0.0,1.0,0,0.0,mse,,,,0.16,0.0,0.08,
471,type1_2,10,22,0.0,2.0,0,0.0,mse,,,,0.32,0.0,0.0,
472,type1_2,10,22,0.0,3.0,0,0.0,mse,,,,0.32,0.0,0.0,
473,type1_2,10,22,0.0,4.0,0,0.0,mse,,,,0.48,0.0,0.0,
474,type1_2,10,22,0.0,5.0,0,0.0,mse,,,,0.49,0.0,0.0,
475,type1_2,10,22,0.0,6.0,0,0.0,mse,,,,0.57,0.0,0.0,
476,power,10,22,0.0,0.0,0,0.0,mse,,,,,0.09,0.01,0.01
477,power,10,22,0.08333333333333333,0.0,0,0.0,mse,,,,,0.09,0.01,0.01
478,power,10,22,0.16666666666666666,0.0,0,0.0,mse,,,,,0.5,0.02,0.02
479,power,10,22,0.25,0.0,0,0.0,mse,,,,,0.75,0.1,0.26
480,power,10,22,0.3333333333333333,0.0,0,0.0,mse,,,,,0.83,0.5,0.5
481,power,10,22,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.75,0.74
482,power,10,22,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
483,type1_1,10,23,0.0,0.0,0,0.0,mse,0.0,0.08,0.09,,,0.0,0.01
484,type1_1,10,23,0.0,0.0,0,0.006666666666666667,mse,0.0,0.08,0.08,,,0.0,0.0
485,type1_1,10,23,0.0,0.0,0,0.013333333333333334,mse,0.08,0.33,0.17,,,0.0,0.0
486,type1_1,10,23,0.0,0.0,0,0.02,mse,0.25,0.33,0.33,,,0.0,0.0
487,type1_1,10,23,0.0,0.0,0,0.02666666666666667,mse,0.33,0.49,0.41,,,0.0,0.0
488,type1_1,10,23,0.0,0.0,0,0.03333333333333333,mse,0.41,0.66,0.57,,,0.0,0.0
489,type1_1,10,23,0.0,0.0,0,0.04,mse,0.41,0.9,0.67,,,0.0,0.0
490,type1_2,10,23,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
491,type1_2,10,23,0.0,1.0,0,0.0,mse,,,,0.0,0.0,0.08,
492,type1_2,10,23,0.0,2.0,0,0.0,mse,,,,0.09,0.0,0.08,
493,type1_2,10,23,0.0,3.0,0,0.0,mse,,,,0.41,0.0,0.08,
494,type1_2,10,23,0.0,4.0,0,0.0,mse,,,,0.49,0.0,0.08,
495,type1_2,10,23,0.0,5.0,0,0.0,mse,,,,0.49,0.0,0.08,
496,type1_2,10,23,0.0,6.0,0,0.0,mse,,,,0.49,0.0,0.08,
497,power,10,23,0.0,0.0,0,0.0,mse,,,,,0.0,0.01,0.01
498,power,10,23,0.08333333333333333,0.0,0,0.0,mse,,,,,0.16,0.01,0.01
499,power,10,23,0.16666666666666666,0.0,0,0.0,mse,,,,,0.5,0.01,0.02
500,power,10,23,0.25,0.0,0,0.0,mse,,,,,0.67,0.1,0.34
501,power,10,23,0.3333333333333333,0.0,0,0.0,mse,,,,,0.84,0.5,0.5
502,power,10,23,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.75,0.74
503,power,10,23,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
504,type1_1,10,24,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.01,0.01
505,type1_1,10,24,0.0,0.0,0,0.006666666666666667,mse,0.16,0.09,0.16,,,0.0,0.0
506,type1_1,10,24,0.0,0.0,0,0.013333333333333334,mse,0.24,0.49,0.49,,,0.0,0.0
507,type1_1,10,24,0.0,0.0,0,0.02,mse,0.49,0.75,0.67,,,0.0,0.0
508,type1_1,10,24,0.0,0.0,0,0.02666666666666667,mse,0.66,0.91,0.83,,,0.0,0.0
509,type1_1,10,24,0.0,0.0,0,0.03333333333333333,mse,0.75,1.0,0.92,,,0.0,0.0
510,type1_1,10,24,0.0,0.0,0,0.04,mse,0.83,1.0,1.0,,,0.0,0.0
511,type1_2,10,24,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
512,type1_2,10,24,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.0,
513,type1_2,10,24,0.0,2.0,0,0.0,mse,,,,0.08,0.0,0.0,
514,type1_2,10,24,0.0,3.0,0,0.0,mse,,,,0.33,0.0,0.0,
515,type1_2,10,24,0.0,4.0,0,0.0,mse,,,,0.33,0.0,0.0,
516,type1_2,10,24,0.0,5.0,0,0.0,mse,,,,0.33,0.0,0.0,
517,type1_2,10,24,0.0,6.0,0,0.0,mse,,,,0.33,0.0,0.0,
518,power,10,24,0.0,0.0,0,0.0,mse,,,,,0.01,0.01,0.01
519,power,10,24,0.08333333333333333,0.0,0,0.0,mse,,,,,0.1,0.01,0.01
520,power,10,24,0.16666666666666666,0.0,0,0.0,mse,,,,,0.51,0.01,0.02
521,power,10,24,0.25,0.0,0,0.0,mse,,,,,0.59,0.18,0.26
522,power,10,24,0.3333333333333333,0.0,0,0.0,mse,,,,,0.91,0.5,0.5
523,power,10,24,0.41666666666666663,0.0,0,0.0,mse,,,,,0.91,0.75,0.74
524,power,10,24,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
525,type1_1,10,25,0.0,0.0,0,0.0,mse,0.16,0.08,0.08,,,0.01,0.01
526,type1_1,10,25,0.0,0.0,0,0.006666666666666667,mse,0.24,0.32,0.24,,,0.0,0.0
527,type1_1,10,25,0.0,0.0,0,0.013333333333333334,mse,0.42,0.65,0.5,,,0.0,0.0
528,type1_1,10,25,0.0,0.0,0,0.02,mse,0.42,0.76,0.84,,,0.0,0.0
529,type1_1,10,25,0.0,0.0,0,0.02666666666666667,mse,0.68,0.92,0.92,,,0.0,0.0
530,type1_1,10,25,0.0,0.0,0,0.03333333333333333,mse,0.84,1.0,1.0,,,0.0,0.0
531,type1_1,10,25,0.0,0.0,0,0.04,mse,0.92,1.0,1.0,,,0.0,0.0
532,type1_2,10,25,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
533,type1_2,10,25,0.0,1.0,0,0.0,mse,,,,0.16,0.0,0.08,
534,type1_2,10,25,0.0,2.0,0,0.0,mse,,,,0.32,0.0,0.0,
535,type1_2,10,25,0.0,3.0,0,0.0,mse,,,,0.32,0.0,0.0,
536,type1_2,10,25,0.0,4.0,0,0.0,mse,,,,0.32,0.0,0.0,
537,type1_2,10,25,0.0,5.0,0,0.0,mse,,,,0.33,0.0,0.0,
538,type1_2,10,25,0.0,6.0,0,0.0,mse,,,,0.41,0.0,0.0,
539,power,10,25,0.0,0.0,0,0.0,mse,,,,,0.09,0.01,0.01
540,power,10,25,0.08333333333333333,0.0,0,0.0,mse,,,,,0.17,0.01,0.01
541,power,10,25,0.16666666666666666,0.0,0,0.0,mse,,,,,0.43,0.02,0.02
542,power,10,25,0.25,0.0,0,0.0,mse,,,,,0.67,0.1,0.42
543,power,10,25,0.3333333333333333,0.0,0,0.0,mse,,,,,0.75,0.5,0.5
544,power,10,25,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.75,0.74
545,power,10,25,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
546,type1_1,10,26,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.01,0.0
547,type1_1,10,26,0.0,0.0,0,0.006666666666666667,mse,0.08,0.0,0.0,,,0.0,0.0
548,type1_1,10,26,0.0,0.0,0,0.013333333333333334,mse,0.16,0.41,0.4,,,0.0,0.0
549,type1_1,10,26,0.0,0.0,0,0.02,mse,0.4,0.67,0.91,,,0.0,0.0
550,type1_1,10,26,0.0,0.0,0,0.02666666666666667,mse,0.56,0.83,0.91,,,0.0,0.0
551,type1_1,10,26,0.0,0.0,0,0.03333333333333333,mse,0.91,1.0,0.92,,,0.0,0.0
552,type1_1,10,26,0.0,0.0,0,0.04,mse,0.91,1.0,0.92,,,0.0,0.0
553,type1_2,10,26,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
554,type1_2,10,26,0.0,1.0,0,0.0,mse,,,,0.16,0.0,0.0,
555,type1_2,10,26,0.0,2.0,0,0.0,mse,,,,0.16,0.0,0.0,
556,type1_2,10,26,0.0,3.0,0,0.0,mse,,,,0.16,0.0,0.0,
557,type1_2,10,26,0.0,4.0,0,0.0,mse,,,,0.24,0.0,0.0,
558,type1_2,10,26,0.0,5.0,0,0.0,mse,,,,0.24,0.0,0.0,
559,type1_2,10,26,0.0,6.0,0,0.0,mse,,,,0.32,0.0,0.0,
560,power,10,26,0.0,0.0,0,0.0,mse,,,,,0.08,0.01,0.01
561,power,10,26,0.08333333333333333,0.0,0,0.0,mse,,,,,0.25,0.01,0.01
562,power,10,26,0.16666666666666666,0.0,0,0.0,mse,,,,,0.51,0.02,0.02
563,power,10,26,0.25,0.0,0,0.0,mse,,,,,0.76,0.1,0.34
564,power,10,26,0.3333333333333333,0.0,0,0.0,mse,,,,,0.84,0.5,0.5
565,power,10,26,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.75,0.74
566,power,10,26,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
567,type1_1,10,27,0.0,0.0,0,0.0,mse,0.09,0.08,0.01,,,0.02,0.01
568,type1_1,10,27,0.0,0.0,0,0.006666666666666667,mse,0.09,0.24,0.17,,,0.0,0.01
569,type1_1,10,27,0.0,0.0,0,0.013333333333333334,mse,0.26,0.5,0.34,,,0.0,0.01
570,type1_1,10,27,0.0,0.0,0,0.02,mse,0.34,0.67,0.51,,,0.0,0.0
571,type1_1,10,27,0.0,0.0,0,0.02666666666666667,mse,0.51,0.83,0.84,,,0.0,0.0
572,type1_1,10,27,0.0,0.0,0,0.03333333333333333,mse,0.59,0.92,0.84,,,0.0,0.0
573,type1_1,10,27,0.0,0.0,0,0.04,mse,0.68,0.92,0.92,,,0.0,0.0
574,type1_2,10,27,0.0,0.0,0,0.0,mse,,,,0.0,0.08,0.0,
575,type1_2,10,27,0.0,1.0,0,0.0,mse,,,,0.08,0.08,0.0,
576,type1_2,10,27,0.0,2.0,0,0.0,mse,,,,0.08,0.08,0.08,
577,type1_2,10,27,0.0,3.0,0,0.0,mse,,,,0.41,0.08,0.08,
578,type1_2,10,27,0.0,4.0,0,0.0,mse,,,,0.41,0.08,0.08,
579,type1_2,10,27,0.0,5.0,0,0.0,mse,,,,0.41,0.08,0.08,
580,type1_2,10,27,0.0,6.0,0,0.0,mse,,,,0.49,0.08,0.08,
581,power,10,27,0.0,0.0,0,0.0,mse,,,,,0.01,0.01,0.01
582,power,10,27,0.08333333333333333,0.0,0,0.0,mse,,,,,0.01,0.01,0.01
583,power,10,27,0.16666666666666666,0.0,0,0.0,mse,,,,,0.25,0.02,0.02
584,power,10,27,0.25,0.0,0,0.0,mse,,,,,0.75,0.1,0.34
585,power,10,27,0.3333333333333333,0.0,0,0.0,mse,,,,,0.75,0.5,0.5
586,power,10,27,0.41666666666666663,0.0,0,0.0,mse,,,,,0.91,0.75,0.74
587,power,10,27,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
588,type1_1,10,28,0.0,0.0,0,0.0,mse,0.08,0.0,0.24,,,0.0,0.0
589,type1_1,10,28,0.0,0.0,0,0.006666666666666667,mse,0.16,0.17,0.16,,,0.0,0.0
590,type1_1,10,28,0.0,0.0,0,0.013333333333333334,mse,0.24,0.34,0.42,,,0.0,0.0
591,type1_1,10,28,0.0,0.0,0,0.02,mse,0.42,0.84,0.75,,,0.0,0.0
