,set,p,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
1447,power,40,68,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1448,power,40,68,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1449,type1_1,40,69,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.0
1450,type1_1,40,69,0.0,0.0,0,0.006666666666666667,mse,0.675,1.0,0.8,,,0.0,0.5375
1451,type1_1,40,69,0.0,0.0,0,0.013333333333333334,mse,1.0,1.0,1.0,,,0.0,0.875
1452,type1_1,40,69,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,0.975
1453,type1_1,40,69,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,1.0
1454,type1_1,40,69,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,1.0
1455,type1_1,40,69,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1456,type1_2,40,69,0.0,0.0,0,0.0,mse,,,,0.1,0.1,0.1,
1457,type1_2,40,69,0.0,1.0,0,0.0,mse,,,,0.1625,0.1,0.0,
1458,type1_2,40,69,0.0,2.0,0,0.0,mse,,,,0.0625,0.1,0.0,
1459,type1_2,40,69,0.0,3.0,0,0.0,mse,,,,0.1625,0.1,0.025,
1460,type1_2,40,69,0.0,4.0,0,0.0,mse,,,,0.2625,0.1,0.025,
1461,type1_2,40,69,0.0,5.0,0,0.0,mse,,,,0.2625,0.1,0.025,
1462,type1_2,40,69,0.0,6.0,0,0.0,mse,,,,0.2625,0.1,0.025,
1463,power,40,69,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.1
1464,power,40,69,0.08333333333333333,0.0,0,0.0,mse,,,,,0.2,0.1,1.0
1465,power,40,69,0.16666666666666666,0.0,0,0.0,mse,,,,,0.325,0.2,1.0
1466,power,40,69,0.25,0.0,0,0.0,mse,,,,,0.6625,0.475,1.0
1467,power,40,69,0.3333333333333333,0.0,0,0.0,mse,,,,,0.9,0.6,1.0
1468,power,40,69,0.41666666666666663,0.0,0,0.0,mse,,,,,0.9,0.9,1.0
1469,power,40,69,0.5,0.0,0,0.0,mse,,,,,0.9,0.9,1.0
1470,type1_1,40,70,0.0,0.0,0,0.0,mse,0.0,0.1,0.0,,,0.0,0.0
1471,type1_1,40,70,0.0,0.0,0,0.006666666666666667,mse,0.775,1.0,1.0,,,0.0,0.775
1472,type1_1,40,70,0.0,0.0,0,0.013333333333333334,mse,1.0,1.0,1.0,,,0.0,1.0
1473,type1_1,40,70,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,1.0
1474,type1_1,40,70,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,1.0
1475,type1_1,40,70,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,1.0
1476,type1_1,40,70,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1477,type1_2,40,70,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.1,
1478,type1_2,40,70,0.0,1.0,0,0.0,mse,,,,0.025,0.0,0.0,
1479,type1_2,40,70,0.0,2.0,0,0.0,mse,,,,0.125,0.0,0.0,
1480,type1_2,40,70,0.0,3.0,0,0.0,mse,,,,0.325,0.0,0.025,
1481,type1_2,40,70,0.0,4.0,0,0.0,mse,,,,0.425,0.0,0.025,
1482,type1_2,40,70,0.0,5.0,0,0.0,mse,,,,0.425,0.0,0.025,
1483,type1_2,40,70,0.0,6.0,0,0.0,mse,,,,0.525,0.0,0.025,
1484,power,40,70,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1485,power,40,70,0.08333333333333333,0.0,0,0.0,mse,,,,,0.1375,0.1,1.0
1486,power,40,70,0.16666666666666666,0.0,0,0.0,mse,,,,,0.2375,0.2,1.0
1487,power,40,70,0.25,0.0,0,0.0,mse,,,,,0.6375,0.4375,1.0
1488,power,40,70,0.3333333333333333,0.0,0,0.0,mse,,,,,0.775,0.6,1.0
1489,power,40,70,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1490,power,40,70,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1491,type1_1,40,71,0.0,0.0,0,0.0,mse,0.0,0.1,0.0,,,0.0,0.0
1492,type1_1,40,71,0.0,0.0,0,0.006666666666666667,mse,0.8625,1.0,0.9625,,,0.0,0.5625
1493,type1_1,40,71,0.0,0.0,0,0.013333333333333334,mse,0.9625,1.0,1.0,,,0.0,0.9
1494,type1_1,40,71,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,1.0
1495,type1_1,40,71,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,1.0
1496,type1_1,40,71,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,1.0
1497,type1_1,40,71,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1498,type1_2,40,71,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
1499,type1_2,40,71,0.0,1.0,0,0.0,mse,,,,0.025,0.0,0.0,
1500,type1_2,40,71,0.0,2.0,0,0.0,mse,,,,0.125,0.0,0.0,
1501,type1_2,40,71,0.0,3.0,0,0.0,mse,,,,0.125,0.0,0.025,
1502,type1_2,40,71,0.0,4.0,0,0.0,mse,,,,0.125,0.0,0.025,
1503,type1_2,40,71,0.0,5.0,0,0.0,mse,,,,0.1625,0.0,0.025,
1504,type1_2,40,71,0.0,6.0,0,0.0,mse,,,,0.2625,0.0,0.025,
1505,power,40,71,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1506,power,40,71,0.08333333333333333,0.0,0,0.0,mse,,,,,0.2,0.1,1.0
1507,power,40,71,0.16666666666666666,0.0,0,0.0,mse,,,,,0.3,0.2,1.0
1508,power,40,71,0.25,0.0,0,0.0,mse,,,,,0.4,0.4,1.0
1509,power,40,71,0.3333333333333333,0.0,0,0.0,mse,,,,,0.5625,0.6,1.0
1510,power,40,71,0.41666666666666663,0.0,0,0.0,mse,,,,,0.6,0.9,1.0
1511,power,40,71,0.5,0.0,0,0.0,mse,,,,,0.9,0.9,1.0
1512,type1_1,40,72,0.0,0.0,0,0.0,mse,0.1,0.1375,0.0,,,0.0,0.0
1513,type1_1,40,72,0.0,0.0,0,0.006666666666666667,mse,0.3375,1.0,0.9,,,0.0,0.5375
1514,type1_1,40,72,0.0,0.0,0,0.013333333333333334,mse,1.0,1.0,0.9,,,0.0,1.0
1515,type1_1,40,72,0.0,0.0,0,0.02,mse,1.0,1.0,0.9,,,0.0,1.0
1516,type1_1,40,72,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,0.9,,,0.0,1.0
1517,type1_1,40,72,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.9,,,0.0,1.0
1518,type1_1,40,72,0.0,0.0,0,0.04,mse,1.0,1.0,0.9,,,0.0,1.0
1519,type1_2,40,72,0.0,0.0,0,0.0,mse,,,,0.0,0.1,0.125,
1520,type1_2,40,72,0.0,1.0,0,0.0,mse,,,,0.0,0.1,0.0,
1521,type1_2,40,72,0.0,2.0,0,0.0,mse,,,,0.1,0.1,0.0,
1522,type1_2,40,72,0.0,3.0,0,0.0,mse,,,,0.3,0.1,0.0,
1523,type1_2,40,72,0.0,4.0,0,0.0,mse,,,,0.4,0.1,0.0,
1524,type1_2,40,72,0.0,5.0,0,0.0,mse,,,,0.4,0.1,0.0,
1525,type1_2,40,72,0.0,6.0,0,0.0,mse,,,,0.5,0.1,0.0,
1526,power,40,72,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.2
1527,power,40,72,0.08333333333333333,0.0,0,0.0,mse,,,,,0.2375,0.1,1.0
1528,power,40,72,0.16666666666666666,0.0,0,0.0,mse,,,,,0.3625,0.2,1.0
1529,power,40,72,0.25,0.0,0,0.0,mse,,,,,0.4625,0.475,1.0
1530,power,40,72,0.3333333333333333,0.0,0,0.0,mse,,,,,0.6625,0.6,1.0
1531,power,40,72,0.41666666666666663,0.0,0,0.0,mse,,,,,0.8625,0.9,1.0
1532,power,40,72,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1533,type1_1,40,73,0.0,0.0,0,0.0,mse,0.1,0.0,0.1,,,0.0,0.1
1534,type1_1,40,73,0.0,0.0,0,0.006666666666666667,mse,0.4375,1.0,0.875,,,0.0,0.4
1535,type1_1,40,73,0.0,0.0,0,0.013333333333333334,mse,1.0,1.0,1.0,,,0.0,0.8375
1536,type1_1,40,73,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,1.0
1537,type1_1,40,73,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,1.0
1538,type1_1,40,73,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,1.0
1539,type1_1,40,73,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1540,type1_2,40,73,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.1,
1541,type1_2,40,73,0.0,1.0,0,0.0,mse,,,,0.025,0.0,0.0,
1542,type1_2,40,73,0.0,2.0,0,0.0,mse,,,,0.025,0.0,0.0,
1543,type1_2,40,73,0.0,3.0,0,0.0,mse,,,,0.025,0.0,0.025,
1544,type1_2,40,73,0.0,4.0,0,0.0,mse,,,,0.025,0.0,0.025,
1545,type1_2,40,73,0.0,5.0,0,0.0,mse,,,,0.025,0.0,0.025,
1546,type1_2,40,73,0.0,6.0,0,0.0,mse,,,,0.025,0.0,0.025,
1547,power,40,73,0.0,0.0,0,0.0,mse,,,,,0.0,0.1,0.0375
1548,power,40,73,0.08333333333333333,0.0,0,0.0,mse,,,,,0.1,0.2,1.0
1549,power,40,73,0.16666666666666666,0.0,0,0.0,mse,,,,,0.3,0.3,1.0
1550,power,40,73,0.25,0.0,0,0.0,mse,,,,,0.3,0.475,1.0
1551,power,40,73,0.3333333333333333,0.0,0,0.0,mse,,,,,0.6,0.6,1.0
1552,power,40,73,0.41666666666666663,0.0,0,0.0,mse,,,,,0.9625,0.9,1.0
1553,power,40,73,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1554,type1_1,40,74,0.0,0.0,0,0.0,mse,0.125,0.025,0.125,,,0.0,0.025
1555,type1_1,40,74,0.0,0.0,0,0.006666666666666667,mse,0.7,1.0,1.0,,,0.0,0.5625
1556,type1_1,40,74,0.0,0.0,0,0.013333333333333334,mse,1.0,1.0,1.0,,,0.0,1.0
1557,type1_1,40,74,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,1.0
1558,type1_1,40,74,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,1.0
1559,type1_1,40,74,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,1.0
1560,type1_1,40,74,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1561,type1_2,40,74,0.0,0.0,0,0.0,mse,,,,0.0,0.1,0.0,
1562,type1_2,40,74,0.0,1.0,0,0.0,mse,,,,0.025,0.1,0.0,
1563,type1_2,40,74,0.0,2.0,0,0.0,mse,,,,0.125,0.1,0.0,
1564,type1_2,40,74,0.0,3.0,0,0.0,mse,,,,0.125,0.1,0.025,
1565,type1_2,40,74,0.0,4.0,0,0.0,mse,,,,0.325,0.1,0.025,
1566,type1_2,40,74,0.0,5.0,0,0.0,mse,,,,0.425,0.1,0.025,
1567,type1_2,40,74,0.0,6.0,0,0.0,mse,,,,0.525,0.1,0.025,
1568,power,40,74,0.0,0.0,0,0.0,mse,,,,,0.1,0.1,0.0
1569,power,40,74,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.2,1.0
1570,power,40,74,0.16666666666666666,0.0,0,0.0,mse,,,,,0.3,0.2,1.0
1571,power,40,74,0.25,0.0,0,0.0,mse,,,,,0.4625,0.475,1.0
1572,power,40,74,0.3333333333333333,0.0,0,0.0,mse,,,,,0.7625,0.6,1.0
1573,power,40,74,0.41666666666666663,0.0,0,0.0,mse,,,,,0.7625,0.9,1.0
1574,power,40,74,0.5,0.0,0,0.0,mse,,,,,0.9,0.9,1.0
1575,type1_1,40,75,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.0
1576,type1_1,40,75,0.0,0.0,0,0.006666666666666667,mse,0.175,0.575,0.575,,,0.0,0.0
1577,type1_1,40,75,0.0,0.0,0,0.013333333333333334,mse,0.6,1.0,0.9,,,0.0,0.375
1578,type1_1,40,75,0.0,0.0,0,0.02,mse,0.9,1.0,1.0,,,0.0,0.8
1579,type1_1,40,75,0.0,0.0,0,0.02666666666666667,mse,0.9,1.0,1.0,,,0.0,1.0
1580,type1_1,40,75,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,1.0
1581,type1_1,40,75,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1582,type1_2,40,75,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.1,
1583,type1_2,40,75,0.0,1.0,0,0.0,mse,,,,0.025,0.0,0.0,
1584,type1_2,40,75,0.0,2.0,0,0.0,mse,,,,0.025,0.0,0.0,
1585,type1_2,40,75,0.0,3.0,0,0.0,mse,,,,0.1625,0.0,0.025,
1586,type1_2,40,75,0.0,4.0,0,0.0,mse,,,,0.1625,0.0,0.025,
1587,type1_2,40,75,0.0,5.0,0,0.0,mse,,,,0.1625,0.0,0.025,
1588,type1_2,40,75,0.0,6.0,0,0.0,mse,,,,0.1625,0.0,0.025,
1589,power,40,75,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1590,power,40,75,0.08333333333333333,0.0,0,0.0,mse,,,,,0.1,0.1,1.0
1591,power,40,75,0.16666666666666666,0.0,0,0.0,mse,,,,,0.3375,0.2,1.0
1592,power,40,75,0.25,0.0,0,0.0,mse,,,,,0.6,0.475,1.0
1593,power,40,75,0.3333333333333333,0.0,0,0.0,mse,,,,,0.9,0.6,1.0
1594,power,40,75,0.41666666666666663,0.0,0,0.0,mse,,,,,0.9,0.9,1.0
1595,power,40,75,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1596,type1_1,40,76,0.0,0.0,0,0.0,mse,0.1,0.0,0.1375,,,0.0,0.0
1597,type1_1,40,76,0.0,0.0,0,0.006666666666666667,mse,0.675,0.9,0.775,,,0.0,0.275
1598,type1_1,40,76,0.0,0.0,0,0.013333333333333334,mse,0.8,1.0,0.9,,,0.0,0.7
1599,type1_1,40,76,0.0,0.0,0,0.02,mse,1.0,1.0,0.9,,,0.0,1.0
1600,type1_1,40,76,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,0.9,,,0.0,1.0
1601,type1_1,40,76,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.9,,,0.0,1.0
1602,type1_1,40,76,0.0,0.0,0,0.04,mse,1.0,1.0,0.9,,,0.0,1.0
1603,type1_2,40,76,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.125,
1604,type1_2,40,76,0.0,1.0,0,0.0,mse,,,,0.0,0.0,0.0,
1605,type1_2,40,76,0.0,2.0,0,0.0,mse,,,,0.0,0.0,0.0,
1606,type1_2,40,76,0.0,3.0,0,0.0,mse,,,,0.1,0.0,0.0,
1607,type1_2,40,76,0.0,4.0,0,0.0,mse,,,,0.1,0.0,0.0,
1608,type1_2,40,76,0.0,5.0,0,0.0,mse,,,,0.1,0.0,0.0,
1609,type1_2,40,76,0.0,6.0,0,0.0,mse,,,,0.1,0.0,0.0,
1610,power,40,76,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1611,power,40,76,0.08333333333333333,0.0,0,0.0,mse,,,,,0.3,0.1,1.0
1612,power,40,76,0.16666666666666666,0.0,0,0.0,mse,,,,,0.4,0.2,1.0
1613,power,40,76,0.25,0.0,0,0.0,mse,,,,,0.525,0.475,1.0
1614,power,40,76,0.3333333333333333,0.0,0,0.0,mse,,,,,0.625,0.6,1.0
1615,power,40,76,0.41666666666666663,0.0,0,0.0,mse,,,,,0.825,0.9,1.0
1616,power,40,76,0.5,0.0,0,0.0,mse,,,,,0.9625,0.9,1.0
1617,type1_1,40,77,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.0
1618,type1_1,40,77,0.0,0.0,0,0.006666666666666667,mse,0.2375,0.2375,0.5375,,,0.0,0.2375
1619,type1_1,40,77,0.0,0.0,0,0.013333333333333334,mse,0.5375,0.9,1.0,,,0.0,0.5625
1620,type1_1,40,77,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,0.9625
1621,type1_1,40,77,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,1.0
1622,type1_1,40,77,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,1.0
1623,type1_1,40,77,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1624,type1_2,40,77,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.1,
1625,type1_2,40,77,0.0,1.0,0,0.0,mse,,,,0.025,0.0,0.0,
1626,type1_2,40,77,0.0,2.0,0,0.0,mse,,,,0.125,0.0,0.0,
1627,type1_2,40,77,0.0,3.0,0,0.0,mse,,,,0.225,0.0,0.025,
1628,type1_2,40,77,0.0,4.0,0,0.0,mse,,,,0.225,0.0,0.025,
1629,type1_2,40,77,0.0,5.0,0,0.0,mse,,,,0.225,0.0,0.025,
1630,type1_2,40,77,0.0,6.0,0,0.0,mse,,,,0.225,0.0,0.025,
1631,power,40,77,0.0,0.0,0,0.0,mse,,,,,0.1,0.1,0.0
1632,power,40,77,0.08333333333333333,0.0,0,0.0,mse,,,,,0.225,0.1,1.0
1633,power,40,77,0.16666666666666666,0.0,0,0.0,mse,,,,,0.625,0.2,1.0
1634,power,40,77,0.25,0.0,0,0.0,mse,,,,,0.6625,0.475,1.0
1635,power,40,77,0.3333333333333333,0.0,0,0.0,mse,,,,,0.7625,0.6,1.0
1636,power,40,77,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1637,power,40,77,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1638,type1_1,40,78,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.0
1639,type1_1,40,78,0.0,0.0,0,0.006666666666666667,mse,0.425,0.7,0.625,,,0.0,0.225
1640,type1_1,40,78,0.0,0.0,0,0.013333333333333334,mse,0.8625,1.0,0.8625,,,0.0,0.8625
1641,type1_1,40,78,0.0,0.0,0,0.02,mse,1.0,1.0,0.8625,,,0.0,0.9625
1642,type1_1,40,78,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,0.8625,,,0.0,0.9625
1643,type1_1,40,78,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.8625,,,0.0,0.9625
1644,type1_1,40,78,0.0,0.0,0,0.04,mse,1.0,1.0,0.8625,,,0.0,0.9625
1645,type1_2,40,78,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
1646,type1_2,40,78,0.0,1.0,0,0.0,mse,,,,0.0,0.0,0.0,
1647,type1_2,40,78,0.0,2.0,0,0.0,mse,,,,0.0,0.0,0.0,
1648,type1_2,40,78,0.0,3.0,0,0.0,mse,,,,0.0,0.0,0.0,
1649,type1_2,40,78,0.0,4.0,0,0.0,mse,,,,0.0,0.0,0.0,
1650,type1_2,40,78,0.0,5.0,0,0.0,mse,,,,0.0375,0.0,0.0,
1651,type1_2,40,78,0.0,6.0,0,0.0,mse,,,,0.1375,0.0,0.0,
1652,power,40,78,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1653,power,40,78,0.08333333333333333,0.0,0,0.0,mse,,,,,0.225,0.1,1.0
1654,power,40,78,0.16666666666666666,0.0,0,0.0,mse,,,,,0.225,0.2,1.0
1655,power,40,78,0.25,0.0,0,0.0,mse,,,,,0.4625,0.4375,1.0
1656,power,40,78,0.3333333333333333,0.0,0,0.0,mse,,,,,0.7625,0.6,1.0
1657,power,40,78,0.41666666666666663,0.0,0,0.0,mse,,,,,0.9625,0.8,1.0
1658,power,40,78,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1659,type1_1,40,79,0.0,0.0,0,0.0,mse,0.0375,0.1375,0.0375,,,0.0,0.1
1660,type1_1,40,79,0.0,0.0,0,0.006666666666666667,mse,0.4,0.7,0.8,,,0.0,0.3
1661,type1_1,40,79,0.0,0.0,0,0.013333333333333334,mse,0.9,1.0,1.0,,,0.0,0.6
1662,type1_1,40,79,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,0.9
1663,type1_1,40,79,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,1.0
1664,type1_1,40,79,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,1.0
1665,type1_1,40,79,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1666,type1_2,40,79,0.0,0.0,0,0.0,mse,,,,0.0,0.1375,0.125,
1667,type1_2,40,79,0.0,1.0,0,0.0,mse,,,,0.0,0.1375,0.0,
1668,type1_2,40,79,0.0,2.0,0,0.0,mse,,,,0.1,0.1375,0.0,
1669,type1_2,40,79,0.0,3.0,0,0.0,mse,,,,0.3,0.1375,0.0,
1670,type1_2,40,79,0.0,4.0,0,0.0,mse,,,,0.3,0.1375,0.0,
1671,type1_2,40,79,0.0,5.0,0,0.0,mse,,,,0.3,0.1375,0.0,
1672,type1_2,40,79,0.0,6.0,0,0.0,mse,,,,0.3,0.1375,0.0,
1673,power,40,79,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.2
1674,power,40,79,0.08333333333333333,0.0,0,0.0,mse,,,,,0.2,0.1,1.0
1675,power,40,79,0.16666666666666666,0.0,0,0.0,mse,,,,,0.2,0.2,1.0
1676,power,40,79,0.25,0.0,0,0.0,mse,,,,,0.3,0.475,1.0
1677,power,40,79,0.3333333333333333,0.0,0,0.0,mse,,,,,0.975,0.6,1.0
1678,power,40,79,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1679,power,40,79,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
