,set,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
869,type1_2,20,0.0,1.0,10,0.0,mae,,,,0.26,0.0,0.25,0.08
870,type1_2,20,0.0,2.0,10,0.0,mae,,,,0.5,0.0,0.25,0.08
871,type1_2,20,0.0,3.0,10,0.0,mae,,,,0.5,0.0,0.25,0.08
872,type1_2,20,0.0,4.0,10,0.0,mae,,,,0.5,0.0,0.25,0.08
873,type1_2,20,0.0,5.0,10,0.0,mae,,,,0.5,0.0,0.25,0.08
874,type1_2,20,0.0,6.0,10,0.0,mae,,,,0.5,0.0,0.33,0.08
875,power,20,0.0,0.0,10,0.0,mae,,,,,0.02,0.01,0.0
876,power,20,0.08333333333333333,0.0,10,0.0,mae,,,,,0.25,0.17,0.17
877,power,20,0.16666666666666666,0.0,10,0.0,mae,,,,,0.81,0.41,0.57
878,power,20,0.25,0.0,10,0.0,mae,,,,,0.91,0.57,0.91
879,power,20,0.3333333333333333,0.0,10,0.0,mae,,,,,1.0,0.81,0.99
880,power,20,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
881,power,20,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
882,type1_1,21,0.0,0.0,10,0.0,mse,0.0,0.0,0.0,0.16,0.08,0.09,0.0
883,type1_1,21,0.0,0.0,10,0.006666666666666667,mse,0.42,0.52,0.68,0.08,0.0,0.08,0.0
884,type1_1,21,0.0,0.0,10,0.013333333333333334,mse,0.68,1.0,0.84,0.09,0.0,0.08,0.0
885,type1_1,21,0.0,0.0,10,0.02,mse,0.76,1.0,0.92,0.09,0.0,0.08,0.0
886,type1_1,21,0.0,0.0,10,0.02666666666666667,mse,0.92,1.0,1.0,0.09,0.0,0.08,0.0
887,type1_1,21,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.09,0.0,0.08,0.0
888,type1_1,21,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.0,0.08,0.0
889,type1_2,21,0.0,0.0,10,0.0,mse,,,,0.01,0.01,0.0,0.08
890,type1_2,21,0.0,1.0,10,0.0,mse,,,,0.17,0.01,0.0,0.08
891,type1_2,21,0.0,2.0,10,0.0,mse,,,,0.33,0.01,0.08,0.08
892,type1_2,21,0.0,3.0,10,0.0,mse,,,,0.33,0.01,0.08,0.08
893,type1_2,21,0.0,4.0,10,0.0,mse,,,,0.35,0.01,0.08,0.08
894,type1_2,21,0.0,5.0,10,0.0,mse,,,,0.35,0.01,0.08,0.08
895,type1_2,21,0.0,6.0,10,0.0,mse,,,,0.35,0.01,0.08,0.08
896,power,21,0.0,0.0,10,0.0,mse,,,,,0.0,0.01,0.0
897,power,21,0.08333333333333333,0.0,10,0.0,mse,,,,,0.17,0.33,0.16
898,power,21,0.16666666666666666,0.0,10,0.0,mse,,,,,0.73,0.57,0.74
899,power,21,0.25,0.0,10,0.0,mse,,,,,0.98,0.81,0.99
900,power,21,0.3333333333333333,0.0,10,0.0,mse,,,,,1.0,0.9,1.0
901,power,21,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,0.92,1.0
902,power,21,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
903,type1_1,21,0.0,0.0,10,0.0,mae,0.16,0.0,0.0,0.16,0.08,0.09,0.08
904,type1_1,21,0.0,0.0,10,0.006666666666666667,mae,0.11,0.52,0.68,0.08,0.0,0.09,0.0
905,type1_1,21,0.0,0.0,10,0.013333333333333334,mae,0.68,1.0,0.84,0.09,0.0,0.09,0.0
906,type1_1,21,0.0,0.0,10,0.02,mae,0.92,1.0,0.92,0.09,0.0,0.09,0.0
907,type1_1,21,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,1.0,0.09,0.0,0.09,0.0
908,type1_1,21,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.09,0.0,0.08,0.0
909,type1_1,21,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.0,0.08,0.0
910,type1_2,21,0.0,0.0,10,0.0,mae,,,,0.01,0.01,0.01,0.08
911,type1_2,21,0.0,1.0,10,0.0,mae,,,,0.17,0.01,0.17,0.08
912,type1_2,21,0.0,2.0,10,0.0,mae,,,,0.33,0.01,0.16,0.08
913,type1_2,21,0.0,3.0,10,0.0,mae,,,,0.33,0.01,0.24,0.08
914,type1_2,21,0.0,4.0,10,0.0,mae,,,,0.35,0.01,0.16,0.08
915,type1_2,21,0.0,5.0,10,0.0,mae,,,,0.35,0.01,0.16,0.08
916,type1_2,21,0.0,6.0,10,0.0,mae,,,,0.35,0.01,0.16,0.08
917,power,21,0.0,0.0,10,0.0,mae,,,,,0.0,0.02,0.01
918,power,21,0.08333333333333333,0.0,10,0.0,mae,,,,,0.17,0.25,0.17
919,power,21,0.16666666666666666,0.0,10,0.0,mae,,,,,0.73,0.41,0.65
920,power,21,0.25,0.0,10,0.0,mae,,,,,0.98,0.57,0.9
921,power,21,0.3333333333333333,0.0,10,0.0,mae,,,,,1.0,0.81,1.0
922,power,21,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
923,power,21,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
924,type1_1,22,0.0,0.0,10,0.0,mse,0.08,0.08,0.08,0.08,0.02,0.25,0.08
925,type1_1,22,0.0,0.0,10,0.006666666666666667,mse,0.66,0.92,0.92,0.08,0.01,0.08,0.0
926,type1_1,22,0.0,0.0,10,0.013333333333333334,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
927,type1_1,22,0.0,0.0,10,0.02,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
928,type1_1,22,0.0,0.0,10,0.02666666666666667,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
929,type1_1,22,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
930,type1_1,22,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
931,type1_2,22,0.0,0.0,10,0.0,mse,,,,0.0,0.0,0.16,0.08
932,type1_2,22,0.0,1.0,10,0.0,mse,,,,0.32,0.0,0.08,0.08
933,type1_2,22,0.0,2.0,10,0.0,mse,,,,0.41,0.0,0.16,0.08
934,type1_2,22,0.0,3.0,10,0.0,mse,,,,0.42,0.0,0.16,0.08
935,type1_2,22,0.0,4.0,10,0.0,mse,,,,0.43,0.0,0.16,0.08
936,type1_2,22,0.0,5.0,10,0.0,mse,,,,0.43,0.0,0.16,0.08
937,type1_2,22,0.0,6.0,10,0.0,mse,,,,0.43,0.0,0.16,0.08
938,power,22,0.0,0.0,10,0.0,mse,,,,,0.01,0.16,0.0
939,power,22,0.08333333333333333,0.0,10,0.0,mse,,,,,0.17,0.33,0.16
940,power,22,0.16666666666666666,0.0,10,0.0,mse,,,,,0.65,0.57,0.74
941,power,22,0.25,0.0,10,0.0,mse,,,,,0.91,0.81,1.0
942,power,22,0.3333333333333333,0.0,10,0.0,mse,,,,,1.0,0.9,1.0
943,power,22,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,0.92,1.0
944,power,22,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
945,type1_1,22,0.0,0.0,10,0.0,mae,0.08,0.08,0.08,0.08,0.02,0.09,0.08
946,type1_1,22,0.0,0.0,10,0.006666666666666667,mae,0.41,0.92,0.92,0.08,0.01,0.09,0.0
947,type1_1,22,0.0,0.0,10,0.013333333333333334,mae,0.92,1.0,1.0,0.08,0.01,0.08,0.0
948,type1_1,22,0.0,0.0,10,0.02,mae,1.0,1.0,1.0,0.08,0.01,0.08,0.0
949,type1_1,22,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,1.0,0.08,0.01,0.08,0.0
950,type1_1,22,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.08,0.01,0.08,0.0
951,type1_1,22,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.01,0.08,0.0
952,type1_2,22,0.0,0.0,10,0.0,mae,,,,0.0,0.0,0.0,0.08
953,type1_2,22,0.0,1.0,10,0.0,mae,,,,0.32,0.0,0.32,0.08
954,type1_2,22,0.0,2.0,10,0.0,mae,,,,0.41,0.0,0.32,0.08
955,type1_2,22,0.0,3.0,10,0.0,mae,,,,0.42,0.0,0.4,0.08
956,type1_2,22,0.0,4.0,10,0.0,mae,,,,0.43,0.0,0.41,0.08
957,type1_2,22,0.0,5.0,10,0.0,mae,,,,0.43,0.0,0.41,0.08
958,type1_2,22,0.0,6.0,10,0.0,mae,,,,0.43,0.0,0.41,0.08
959,power,22,0.0,0.0,10,0.0,mae,,,,,0.01,0.01,0.01
960,power,22,0.08333333333333333,0.0,10,0.0,mae,,,,,0.17,0.17,0.17
961,power,22,0.16666666666666666,0.0,10,0.0,mae,,,,,0.65,0.41,0.57
962,power,22,0.25,0.0,10,0.0,mae,,,,,0.91,0.57,0.91
963,power,22,0.3333333333333333,0.0,10,0.0,mae,,,,,1.0,0.81,1.0
964,power,22,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
965,power,22,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
966,type1_1,23,0.0,0.0,10,0.0,mse,0.09,0.08,0.09,0.08,0.08,0.08,0.08
967,type1_1,23,0.0,0.0,10,0.006666666666666667,mse,0.25,0.76,0.59,0.09,0.08,0.08,0.08
968,type1_1,23,0.0,0.0,10,0.013333333333333334,mse,0.68,1.0,0.92,0.09,0.08,0.08,0.0
969,type1_1,23,0.0,0.0,10,0.02,mse,1.0,1.0,0.92,0.09,0.08,0.08,0.0
970,type1_1,23,0.0,0.0,10,0.02666666666666667,mse,0.92,1.0,0.92,0.09,0.08,0.08,0.08
971,type1_1,23,0.0,0.0,10,0.03333333333333333,mse,0.92,1.0,0.92,0.08,0.08,0.08,0.08
972,type1_1,23,0.0,0.0,10,0.04,mse,0.92,1.0,0.92,0.08,0.08,0.08,0.08
973,type1_2,23,0.0,0.0,10,0.0,mse,,,,0.0,0.01,0.08,0.01
974,type1_2,23,0.0,1.0,10,0.0,mse,,,,0.34,0.01,0.08,0.01
975,type1_2,23,0.0,2.0,10,0.0,mse,,,,0.58,0.01,0.24,0.01
976,type1_2,23,0.0,3.0,10,0.0,mse,,,,0.58,0.01,0.16,0.01
977,type1_2,23,0.0,4.0,10,0.0,mse,,,,0.59,0.01,0.16,0.01
978,type1_2,23,0.0,5.0,10,0.0,mse,,,,0.59,0.01,0.16,0.01
979,type1_2,23,0.0,6.0,10,0.0,mse,,,,0.59,0.01,0.16,0.01
980,power,23,0.0,0.0,10,0.0,mse,,,,,0.02,0.01,0.0
981,power,23,0.08333333333333333,0.0,10,0.0,mse,,,,,0.33,0.33,0.16
982,power,23,0.16666666666666666,0.0,10,0.0,mse,,,,,0.66,0.57,0.74
983,power,23,0.25,0.0,10,0.0,mse,,,,,0.9,0.81,0.99
984,power,23,0.3333333333333333,0.0,10,0.0,mse,,,,,0.92,0.9,1.0
985,power,23,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,0.92,1.0
986,power,23,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
987,type1_1,23,0.0,0.0,10,0.0,mae,0.09,0.08,0.09,0.08,0.08,0.08,0.08
988,type1_1,23,0.0,0.0,10,0.006666666666666667,mae,0.35,0.76,0.59,0.09,0.08,0.09,0.0
989,type1_1,23,0.0,0.0,10,0.013333333333333334,mae,0.76,1.0,0.92,0.09,0.08,0.09,0.0
990,type1_1,23,0.0,0.0,10,0.02,mae,1.0,1.0,0.92,0.09,0.08,0.09,0.0
991,type1_1,23,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,0.92,0.09,0.08,0.08,0.0
992,type1_1,23,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,0.92,0.08,0.08,0.08,0.0
993,type1_1,23,0.0,0.0,10,0.04,mae,1.0,1.0,0.92,0.08,0.08,0.08,0.0
994,type1_2,23,0.0,0.0,10,0.0,mae,,,,0.0,0.01,0.01,0.0
995,type1_2,23,0.0,1.0,10,0.0,mae,,,,0.34,0.01,0.33,0.0
996,type1_2,23,0.0,2.0,10,0.0,mae,,,,0.58,0.01,0.33,0.0
997,type1_2,23,0.0,3.0,10,0.0,mae,,,,0.58,0.01,0.33,0.0
998,type1_2,23,0.0,4.0,10,0.0,mae,,,,0.59,0.01,0.41,0.0
999,type1_2,23,0.0,5.0,10,0.0,mae,,,,0.59,0.01,0.41,0.0
1000,type1_2,23,0.0,6.0,10,0.0,mae,,,,0.59,0.01,0.41,0.0
1001,power,23,0.0,0.0,10,0.0,mae,,,,,0.02,0.03,0.0
1002,power,23,0.08333333333333333,0.0,10,0.0,mae,,,,,0.33,0.17,0.09
1003,power,23,0.16666666666666666,0.0,10,0.0,mae,,,,,0.66,0.41,0.65
1004,power,23,0.25,0.0,10,0.0,mae,,,,,0.9,0.57,0.91
1005,power,23,0.3333333333333333,0.0,10,0.0,mae,,,,,0.92,0.81,1.0
1006,power,23,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
1007,power,23,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
1008,type1_1,24,0.0,0.0,10,0.0,mse,0.09,0.0,0.16,0.16,0.16,0.17,0.0
1009,type1_1,24,0.0,0.0,10,0.006666666666666667,mse,0.42,0.84,0.75,0.08,0.16,0.09,0.0
1010,type1_1,24,0.0,0.0,10,0.013333333333333334,mse,0.99,1.0,1.0,0.08,0.16,0.09,0.0
1011,type1_1,24,0.0,0.0,10,0.02,mse,1.0,1.0,1.0,0.08,0.16,0.08,0.0
1012,type1_1,24,0.0,0.0,10,0.02666666666666667,mse,1.0,1.0,1.0,0.08,0.16,0.08,0.0
1013,type1_1,24,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.16,0.08,0.0
1014,type1_1,24,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.16,0.08,0.0
1015,type1_2,24,0.0,0.0,10,0.0,mse,,,,0.09,0.09,0.08,0.08
1016,type1_2,24,0.0,1.0,10,0.0,mse,,,,0.58,0.09,0.16,0.08
1017,type1_2,24,0.0,2.0,10,0.0,mse,,,,0.82,0.09,0.32,0.08
1018,type1_2,24,0.0,3.0,10,0.0,mse,,,,0.83,0.09,0.24,0.08
1019,type1_2,24,0.0,4.0,10,0.0,mse,,,,0.83,0.09,0.24,0.08
1020,type1_2,24,0.0,5.0,10,0.0,mse,,,,0.83,0.09,0.24,0.08
1021,type1_2,24,0.0,6.0,10,0.0,mse,,,,0.83,0.09,0.24,0.08
1022,power,24,0.0,0.0,10,0.0,mse,,,,,0.01,0.09,0.0
1023,power,24,0.08333333333333333,0.0,10,0.0,mse,,,,,0.25,0.33,0.16
1024,power,24,0.16666666666666666,0.0,10,0.0,mse,,,,,0.66,0.57,0.74
1025,power,24,0.25,0.0,10,0.0,mse,,,,,1.0,0.81,0.99
1026,power,24,0.3333333333333333,0.0,10,0.0,mse,,,,,1.0,0.9,1.0
1027,power,24,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,0.92,1.0
1028,power,24,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
1029,type1_1,24,0.0,0.0,10,0.0,mae,0.08,0.0,0.16,0.16,0.16,0.16,0.0
1030,type1_1,24,0.0,0.0,10,0.006666666666666667,mae,0.58,0.84,0.75,0.08,0.16,0.08,0.0
1031,type1_1,24,0.0,0.0,10,0.013333333333333334,mae,0.91,1.0,1.0,0.08,0.16,0.08,0.0
1032,type1_1,24,0.0,0.0,10,0.02,mae,1.0,1.0,1.0,0.08,0.16,0.08,0.0
1033,type1_1,24,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,1.0,0.08,0.16,0.08,0.0
1034,type1_1,24,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.08,0.16,0.08,0.0
1035,type1_1,24,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.16,0.08,0.0
1036,type1_2,24,0.0,0.0,10,0.0,mae,,,,0.09,0.09,0.01,0.09
1037,type1_2,24,0.0,1.0,10,0.0,mae,,,,0.58,0.09,0.41,0.09
1038,type1_2,24,0.0,2.0,10,0.0,mae,,,,0.82,0.09,0.41,0.09
1039,type1_2,24,0.0,3.0,10,0.0,mae,,,,0.83,0.09,0.49,0.09
1040,type1_2,24,0.0,4.0,10,0.0,mae,,,,0.83,0.09,0.49,0.09
1041,type1_2,24,0.0,5.0,10,0.0,mae,,,,0.83,0.09,0.49,0.09
1042,type1_2,24,0.0,6.0,10,0.0,mae,,,,0.83,0.09,0.57,0.09
1043,power,24,0.0,0.0,10,0.0,mae,,,,,0.01,0.01,0.0
1044,power,24,0.08333333333333333,0.0,10,0.0,mae,,,,,0.25,0.09,0.17
1045,power,24,0.16666666666666666,0.0,10,0.0,mae,,,,,0.66,0.41,0.57
1046,power,24,0.25,0.0,10,0.0,mae,,,,,1.0,0.57,0.91
1047,power,24,0.3333333333333333,0.0,10,0.0,mae,,,,,1.0,0.81,0.99
1048,power,24,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
1049,power,24,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
1050,type1_1,25,0.0,0.0,10,0.0,mse,0.0,0.0,0.0,0.09,0.09,0.0,0.0
1051,type1_1,25,0.0,0.0,10,0.006666666666666667,mse,0.34,0.6,0.68,0.09,0.01,0.08,0.0
1052,type1_1,25,0.0,0.0,10,0.013333333333333334,mse,0.84,1.0,1.0,0.09,0.01,0.08,0.0
1053,type1_1,25,0.0,0.0,10,0.02,mse,1.0,1.0,1.0,0.09,0.01,0.08,0.0
1054,type1_1,25,0.0,0.0,10,0.02666666666666667,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
1055,type1_1,25,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
1056,type1_1,25,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
1057,type1_2,25,0.0,0.0,10,0.0,mse,,,,0.08,0.01,0.0,0.0
1058,type1_2,25,0.0,1.0,10,0.0,mse,,,,0.17,0.01,0.0,0.0
1059,type1_2,25,0.0,2.0,10,0.0,mse,,,,0.34,0.01,0.08,0.0
1060,type1_2,25,0.0,3.0,10,0.0,mse,,,,0.35,0.01,0.08,0.0
1061,type1_2,25,0.0,4.0,10,0.0,mse,,,,0.35,0.01,0.08,0.0
1062,type1_2,25,0.0,5.0,10,0.0,mse,,,,0.35,0.01,0.08,0.0
1063,type1_2,25,0.0,6.0,10,0.0,mse,,,,0.35,0.01,0.08,0.0
1064,power,25,0.0,0.0,10,0.0,mse,,,,,0.01,0.08,0.09
1065,power,25,0.08333333333333333,0.0,10,0.0,mse,,,,,0.33,0.33,0.16
1066,power,25,0.16666666666666666,0.0,10,0.0,mse,,,,,0.65,0.57,0.74
1067,power,25,0.25,0.0,10,0.0,mse,,,,,0.98,0.73,0.99
1068,power,25,0.3333333333333333,0.0,10,0.0,mse,,,,,1.0,0.9,1.0
1069,power,25,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,0.92,1.0
1070,power,25,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
1071,type1_1,25,0.0,0.0,10,0.0,mae,0.08,0.0,0.0,0.09,0.09,0.09,0.17
1072,type1_1,25,0.0,0.0,10,0.006666666666666667,mae,0.41,0.6,0.68,0.09,0.01,0.09,0.0
1073,type1_1,25,0.0,0.0,10,0.013333333333333334,mae,0.84,1.0,1.0,0.09,0.01,0.09,0.0
1074,type1_1,25,0.0,0.0,10,0.02,mae,1.0,1.0,1.0,0.09,0.01,0.09,0.0
1075,type1_1,25,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,1.0,0.08,0.01,0.09,0.0
1076,type1_1,25,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.08,0.01,0.09,0.0
1077,type1_1,25,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.01,0.08,0.0
1078,type1_2,25,0.0,0.0,10,0.0,mae,,,,0.08,0.01,0.09,0.0
1079,type1_2,25,0.0,1.0,10,0.0,mae,,,,0.17,0.01,0.17,0.0
1080,type1_2,25,0.0,2.0,10,0.0,mae,,,,0.34,0.01,0.24,0.0
1081,type1_2,25,0.0,3.0,10,0.0,mae,,,,0.35,0.01,0.24,0.0
1082,type1_2,25,0.0,4.0,10,0.0,mae,,,,0.35,0.01,0.25,0.0
1083,type1_2,25,0.0,5.0,10,0.0,mae,,,,0.35,0.01,0.25,0.0
1084,type1_2,25,0.0,6.0,10,0.0,mae,,,,0.35,0.01,0.25,0.0
1085,power,25,0.0,0.0,10,0.0,mae,,,,,0.01,0.09,0.08
1086,power,25,0.08333333333333333,0.0,10,0.0,mae,,,,,0.33,0.17,0.09
1087,power,25,0.16666666666666666,0.0,10,0.0,mae,,,,,0.65,0.41,0.73
1088,power,25,0.25,0.0,10,0.0,mae,,,,,0.98,0.57,0.91
1089,power,25,0.3333333333333333,0.0,10,0.0,mae,,,,,1.0,0.81,1.0
1090,power,25,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
1091,power,25,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
1092,type1_1,26,0.0,0.0,10,0.0,mse,0.0,0.0,0.0,0.16,0.01,0.08,0.0
1093,type1_1,26,0.0,0.0,10,0.006666666666666667,mse,0.17,0.51,0.51,0.09,0.0,0.08,0.0
1094,type1_1,26,0.0,0.0,10,0.013333333333333334,mse,0.59,0.83,0.99,0.09,0.0,0.08,0.0
1095,type1_1,26,0.0,0.0,10,0.02,mse,0.91,1.0,1.0,0.08,0.0,0.08,0.0
1096,type1_1,26,0.0,0.0,10,0.02666666666666667,mse,1.0,1.0,1.0,0.08,0.0,0.08,0.0
1097,type1_1,26,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.0,0.08,0.0
1098,type1_1,26,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.0,0.08,0.0
1099,type1_2,26,0.0,0.0,10,0.0,mse,,,,0.0,0.0,0.0,0.08
1100,type1_2,26,0.0,1.0,10,0.0,mse,,,,0.24,0.0,0.0,0.08
1101,type1_2,26,0.0,2.0,10,0.0,mse,,,,0.49,0.0,0.08,0.08
1102,type1_2,26,0.0,3.0,10,0.0,mse,,,,0.49,0.0,0.08,0.08
1103,type1_2,26,0.0,4.0,10,0.0,mse,,,,0.49,0.0,0.08,0.08
1104,type1_2,26,0.0,5.0,10,0.0,mse,,,,0.49,0.0,0.08,0.08
1105,type1_2,26,0.0,6.0,10,0.0,mse,,,,0.49,0.0,0.08,0.08
1106,power,26,0.0,0.0,10,0.0,mse,,,,,0.0,0.08,0.0
1107,power,26,0.08333333333333333,0.0,10,0.0,mse,,,,,0.25,0.33,0.16
1108,power,26,0.16666666666666666,0.0,10,0.0,mse,,,,,0.65,0.57,0.74
1109,power,26,0.25,0.0,10,0.0,mse,,,,,0.99,0.81,0.99
1110,power,26,0.3333333333333333,0.0,10,0.0,mse,,,,,1.0,0.9,1.0
1111,power,26,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,0.92,1.0
1112,power,26,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
1113,type1_1,26,0.0,0.0,10,0.0,mae,0.0,0.0,0.0,0.16,0.01,0.17,0.0
1114,type1_1,26,0.0,0.0,10,0.006666666666666667,mae,0.1,0.51,0.51,0.09,0.0,0.09,0.0
1115,type1_1,26,0.0,0.0,10,0.013333333333333334,mae,0.51,0.83,0.99,0.09,0.0,0.09,0.0
1116,type1_1,26,0.0,0.0,10,0.02,mae,0.83,1.0,1.0,0.08,0.0,0.09,0.0
1117,type1_1,26,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,1.0,0.08,0.0,0.09,0.0
1118,type1_1,26,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.08,0.0,0.09,0.0
1119,type1_1,26,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.0,0.09,0.0
1120,type1_2,26,0.0,0.0,10,0.0,mae,,,,0.0,0.0,0.0,0.08
1121,type1_2,26,0.0,1.0,10,0.0,mae,,,,0.24,0.0,0.24,0.08
1122,type1_2,26,0.0,2.0,10,0.0,mae,,,,0.49,0.0,0.16,0.08
1123,type1_2,26,0.0,3.0,10,0.0,mae,,,,0.49,0.0,0.24,0.08
1124,type1_2,26,0.0,4.0,10,0.0,mae,,,,0.49,0.0,0.25,0.08
1125,type1_2,26,0.0,5.0,10,0.0,mae,,,,0.49,0.0,0.33,0.08
1126,type1_2,26,0.0,6.0,10,0.0,mae,,,,0.49,0.0,0.33,0.08
1127,power,26,0.0,0.0,10,0.0,mae,,,,,0.0,0.0,0.0
1128,power,26,0.08333333333333333,0.0,10,0.0,mae,,,,,0.25,0.09,0.17
1129,power,26,0.16666666666666666,0.0,10,0.0,mae,,,,,0.65,0.41,0.65
1130,power,26,0.25,0.0,10,0.0,mae,,,,,0.99,0.57,0.91
1131,power,26,0.3333333333333333,0.0,10,0.0,mae,,,,,1.0,0.81,0.99
1132,power,26,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
1133,power,26,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
1134,type1_1,27,0.0,0.0,10,0.0,mse,0.0,0.0,0.0,0.08,0.09,0.25,0.0
1135,type1_1,27,0.0,0.0,10,0.006666666666666667,mse,0.4,0.5,0.65,0.09,0.09,0.08,0.0
1136,type1_1,27,0.0,0.0,10,0.013333333333333334,mse,0.75,1.0,0.92,0.09,0.09,0.08,0.0
1137,type1_1,27,0.0,0.0,10,0.02,mse,0.92,1.0,1.0,0.09,0.09,0.08,0.0
1138,type1_1,27,0.0,0.0,10,0.02666666666666667,mse,0.92,1.0,1.0,0.09,0.09,0.08,0.0
1139,type1_1,27,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.1,0.08,0.0
1140,type1_1,27,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.1,0.08,0.0
1141,type1_2,27,0.0,0.0,10,0.0,mse,,,,0.08,0.0,0.16,0.08
1142,type1_2,27,0.0,1.0,10,0.0,mse,,,,0.41,0.0,0.08,0.08
1143,type1_2,27,0.0,2.0,10,0.0,mse,,,,0.57,0.0,0.24,0.08
1144,type1_2,27,0.0,3.0,10,0.0,mse,,,,0.59,0.0,0.16,0.08
1145,type1_2,27,0.0,4.0,10,0.0,mse,,,,0.59,0.0,0.16,0.08
1146,type1_2,27,0.0,5.0,10,0.0,mse,,,,0.59,0.0,0.16,0.08
1147,type1_2,27,0.0,6.0,10,0.0,mse,,,,0.59,0.0,0.16,0.08
1148,power,27,0.0,0.0,10,0.0,mse,,,,,0.16,0.16,0.0
1149,power,27,0.08333333333333333,0.0,10,0.0,mse,,,,,0.57,0.33,0.24
1150,power,27,0.16666666666666666,0.0,10,0.0,mse,,,,,0.81,0.57,0.74
1151,power,27,0.25,0.0,10,0.0,mse,,,,,0.9,0.81,1.0
1152,power,27,0.3333333333333333,0.0,10,0.0,mse,,,,,1.0,0.9,1.0
1153,power,27,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,0.92,1.0
1154,power,27,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
1155,type1_1,27,0.0,0.0,10,0.0,mae,0.08,0.0,0.0,0.08,0.09,0.09,0.0
1156,type1_1,27,0.0,0.0,10,0.006666666666666667,mae,0.49,0.5,0.65,0.09,0.09,0.09,0.0
