,set,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
870,type1_2,20,0.0,2.0,0,0.0,mae,,,,0.185,0.065,0.06,0.105
871,type1_2,20,0.0,3.0,0,0.0,mae,,,,0.265,0.065,0.1,0.105
872,type1_2,20,0.0,4.0,0,0.0,mae,,,,0.305,0.065,0.1,0.105
873,type1_2,20,0.0,5.0,0,0.0,mae,,,,0.425,0.065,0.1,0.105
874,type1_2,20,0.0,6.0,0,0.0,mae,,,,0.465,0.065,0.1,0.105
875,power,20,0.0,0.0,0,0.0,mae,,,,,0.105,0.12,0.08
876,power,20,0.08333333333333333,0.0,0,0.0,mae,,,,,0.12,0.04,0.08
877,power,20,0.16666666666666666,0.0,0,0.0,mae,,,,,0.44,0.26,0.2
878,power,20,0.25,0.0,0,0.0,mae,,,,,0.62,0.4,0.425
879,power,20,0.3333333333333333,0.0,0,0.0,mae,,,,,0.895,0.56,0.755
880,power,20,0.41666666666666663,0.0,0,0.0,mae,,,,,0.96,0.725,0.86
881,power,20,0.5,0.0,0,0.0,mae,,,,,0.96,0.765,0.96
882,type1_1,21,0.0,0.0,0,0.0,mse,0.0,0.04,0.0,0.08,0.08,0.1,0.08
883,type1_1,21,0.0,0.0,0,0.006666666666666667,mse,0.18,0.24,0.18,0.08,0.08,0.08,0.0
884,type1_1,21,0.0,0.0,0,0.013333333333333334,mse,0.385,0.625,0.695,0.08,0.08,0.08,0.0
885,type1_1,21,0.0,0.0,0,0.02,mse,0.635,0.935,0.88,0.08,0.08,0.08,0.0
886,type1_1,21,0.0,0.0,0,0.02666666666666667,mse,0.815,1.0,1.0,0.08,0.08,0.08,0.0
887,type1_1,21,0.0,0.0,0,0.03333333333333333,mse,0.92,1.0,1.0,0.08,0.08,0.08,0.0
888,type1_1,21,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,0.08,0.08,0.04,0.04
889,type1_2,21,0.0,0.0,0,0.0,mse,,,,0.0,0.11,0.065,0.16
890,type1_2,21,0.0,1.0,0,0.0,mse,,,,0.105,0.11,0.145,0.16
891,type1_2,21,0.0,2.0,0,0.0,mse,,,,0.205,0.11,0.085,0.16
892,type1_2,21,0.0,3.0,0,0.0,mse,,,,0.245,0.11,0.125,0.16
893,type1_2,21,0.0,4.0,0,0.0,mse,,,,0.285,0.11,0.125,0.16
894,type1_2,21,0.0,5.0,0,0.0,mse,,,,0.285,0.11,0.125,0.16
895,type1_2,21,0.0,6.0,0,0.0,mse,,,,0.365,0.11,0.125,0.16
896,power,21,0.0,0.0,0,0.0,mse,,,,,0.04,0.04,0.02
897,power,21,0.08333333333333333,0.0,0,0.0,mse,,,,,0.22,0.08,0.065
898,power,21,0.16666666666666666,0.0,0,0.0,mse,,,,,0.3,0.325,0.265
899,power,21,0.25,0.0,0,0.0,mse,,,,,0.575,0.365,0.515
900,power,21,0.3333333333333333,0.0,0,0.0,mse,,,,,0.775,0.645,0.76
901,power,21,0.41666666666666663,0.0,0,0.0,mse,,,,,0.935,0.79,0.96
902,power,21,0.5,0.0,0,0.0,mse,,,,,0.96,0.83,0.96
903,type1_1,21,0.0,0.0,0,0.0,mae,0.04,0.04,0.0,0.08,0.08,0.08,0.04
904,type1_1,21,0.0,0.0,0,0.006666666666666667,mae,0.14,0.24,0.18,0.08,0.08,0.08,0.04
905,type1_1,21,0.0,0.0,0,0.013333333333333334,mae,0.445,0.625,0.695,0.08,0.08,0.08,0.04
906,type1_1,21,0.0,0.0,0,0.02,mae,0.655,0.935,0.88,0.08,0.08,0.08,0.04
907,type1_1,21,0.0,0.0,0,0.02666666666666667,mae,0.735,1.0,1.0,0.08,0.08,0.08,0.04
908,type1_1,21,0.0,0.0,0,0.03333333333333333,mae,0.92,1.0,1.0,0.08,0.08,0.08,0.04
909,type1_1,21,0.0,0.0,0,0.04,mae,0.96,1.0,1.0,0.08,0.08,0.08,0.0
910,type1_2,21,0.0,0.0,0,0.0,mae,,,,0.0,0.11,0.065,0.08
911,type1_2,21,0.0,1.0,0,0.0,mae,,,,0.105,0.11,0.045,0.08
912,type1_2,21,0.0,2.0,0,0.0,mae,,,,0.205,0.11,0.06,0.08
913,type1_2,21,0.0,3.0,0,0.0,mae,,,,0.245,0.11,0.1,0.08
914,type1_2,21,0.0,4.0,0,0.0,mae,,,,0.285,0.11,0.1,0.08
915,type1_2,21,0.0,5.0,0,0.0,mae,,,,0.285,0.11,0.1,0.08
916,type1_2,21,0.0,6.0,0,0.0,mae,,,,0.365,0.11,0.1,0.08
917,power,21,0.0,0.0,0,0.0,mae,,,,,0.04,0.04,0.105
918,power,21,0.08333333333333333,0.0,0,0.0,mae,,,,,0.22,0.1,0.04
919,power,21,0.16666666666666666,0.0,0,0.0,mae,,,,,0.3,0.26,0.24
920,power,21,0.25,0.0,0,0.0,mae,,,,,0.575,0.4,0.385
921,power,21,0.3333333333333333,0.0,0,0.0,mae,,,,,0.775,0.58,0.715
922,power,21,0.41666666666666663,0.0,0,0.0,mae,,,,,0.935,0.685,0.84
923,power,21,0.5,0.0,0,0.0,mae,,,,,0.96,0.765,0.96
924,type1_1,22,0.0,0.0,0,0.0,mse,0.0,0.12,0.04,0.025,0.04,0.06,0.065
925,type1_1,22,0.0,0.0,0,0.006666666666666667,mse,0.325,0.45,0.575,0.04,0.16,0.08,0.0
926,type1_1,22,0.0,0.0,0,0.013333333333333334,mse,0.675,0.98,0.9,0.04,0.12,0.08,0.0
927,type1_1,22,0.0,0.0,0,0.02,mse,0.9,1.0,0.96,0.04,0.14,0.08,0.0
928,type1_1,22,0.0,0.0,0,0.02666666666666667,mse,0.9,1.0,0.96,0.04,0.18,0.08,0.0
929,type1_1,22,0.0,0.0,0,0.03333333333333333,mse,0.96,1.0,0.96,0.04,0.16,0.04,0.0
930,type1_1,22,0.0,0.0,0,0.04,mse,0.96,1.0,0.96,0.04,0.16,0.04,0.0
931,type1_2,22,0.0,0.0,0,0.0,mse,,,,0.08,0.14,0.065,0.08
932,type1_2,22,0.0,1.0,0,0.0,mse,,,,0.165,0.14,0.145,0.08
933,type1_2,22,0.0,2.0,0,0.0,mse,,,,0.305,0.14,0.105,0.08
934,type1_2,22,0.0,3.0,0,0.0,mse,,,,0.305,0.14,0.105,0.08
935,type1_2,22,0.0,4.0,0,0.0,mse,,,,0.345,0.14,0.105,0.08
936,type1_2,22,0.0,5.0,0,0.0,mse,,,,0.385,0.14,0.105,0.08
937,type1_2,22,0.0,6.0,0,0.0,mse,,,,0.345,0.14,0.105,0.08
938,power,22,0.0,0.0,0,0.0,mse,,,,,0.04,0.04,0.04
939,power,22,0.08333333333333333,0.0,0,0.0,mse,,,,,0.16,0.08,0.04
940,power,22,0.16666666666666666,0.0,0,0.0,mse,,,,,0.32,0.305,0.265
941,power,22,0.25,0.0,0,0.0,mse,,,,,0.715,0.485,0.475
942,power,22,0.3333333333333333,0.0,0,0.0,mse,,,,,0.935,0.67,0.76
943,power,22,0.41666666666666663,0.0,0,0.0,mse,,,,,0.96,0.75,0.96
944,power,22,0.5,0.0,0,0.0,mse,,,,,0.96,0.83,0.96
945,type1_1,22,0.0,0.0,0,0.0,mae,0.04,0.12,0.04,0.025,0.04,0.025,0.0
946,type1_1,22,0.0,0.0,0,0.006666666666666667,mae,0.34,0.45,0.575,0.04,0.16,0.08,0.0
947,type1_1,22,0.0,0.0,0,0.013333333333333334,mae,0.595,0.98,0.9,0.04,0.12,0.08,0.0
948,type1_1,22,0.0,0.0,0,0.02,mae,0.82,1.0,0.96,0.04,0.14,0.08,0.0
949,type1_1,22,0.0,0.0,0,0.02666666666666667,mae,0.98,1.0,0.96,0.04,0.18,0.04,0.0
950,type1_1,22,0.0,0.0,0,0.03333333333333333,mae,1.0,1.0,0.96,0.04,0.16,0.04,0.0
951,type1_1,22,0.0,0.0,0,0.04,mae,1.0,1.0,0.96,0.04,0.16,0.04,0.0
952,type1_2,22,0.0,0.0,0,0.0,mae,,,,0.08,0.14,0.145,0.065
953,type1_2,22,0.0,1.0,0,0.0,mae,,,,0.165,0.14,0.1,0.065
954,type1_2,22,0.0,2.0,0,0.0,mae,,,,0.305,0.14,0.0,0.065
955,type1_2,22,0.0,3.0,0,0.0,mae,,,,0.305,0.14,0.0,0.065
956,type1_2,22,0.0,4.0,0,0.0,mae,,,,0.345,0.14,0.0,0.065
957,type1_2,22,0.0,5.0,0,0.0,mae,,,,0.385,0.14,0.0,0.065
958,type1_2,22,0.0,6.0,0,0.0,mae,,,,0.345,0.14,0.0,0.065
959,power,22,0.0,0.0,0,0.0,mae,,,,,0.04,0.08,0.08
960,power,22,0.08333333333333333,0.0,0,0.0,mae,,,,,0.16,0.14,0.04
961,power,22,0.16666666666666666,0.0,0,0.0,mae,,,,,0.32,0.3,0.24
962,power,22,0.25,0.0,0,0.0,mae,,,,,0.715,0.44,0.385
963,power,22,0.3333333333333333,0.0,0,0.0,mae,,,,,0.935,0.54,0.715
964,power,22,0.41666666666666663,0.0,0,0.0,mae,,,,,0.96,0.645,0.86
965,power,22,0.5,0.0,0,0.0,mae,,,,,0.96,0.765,0.96
966,type1_1,23,0.0,0.0,0,0.0,mse,0.02,0.0,0.0,0.08,0.08,0.04,0.0
967,type1_1,23,0.0,0.0,0,0.006666666666666667,mse,0.085,0.335,0.45,0.08,0.08,0.08,0.0
968,type1_1,23,0.0,0.0,0,0.013333333333333334,mse,0.49,0.86,0.78,0.08,0.12,0.08,0.0
969,type1_1,23,0.0,0.0,0,0.02,mse,0.715,1.0,0.9,0.08,0.12,0.08,0.0
970,type1_1,23,0.0,0.0,0,0.02666666666666667,mse,0.94,1.0,0.96,0.08,0.08,0.08,0.0
971,type1_1,23,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.96,0.08,0.08,0.08,0.0
972,type1_1,23,0.0,0.0,0,0.04,mse,1.0,1.0,0.96,0.04,0.08,0.04,0.0
973,type1_2,23,0.0,0.0,0,0.0,mse,,,,0.08,0.08,0.0,0.0
974,type1_2,23,0.0,1.0,0,0.0,mse,,,,0.1,0.08,0.04,0.0
975,type1_2,23,0.0,2.0,0,0.0,mse,,,,0.165,0.08,0.0,0.0
976,type1_2,23,0.0,3.0,0,0.0,mse,,,,0.165,0.08,0.0,0.0
977,type1_2,23,0.0,4.0,0,0.0,mse,,,,0.205,0.08,0.0,0.0
978,type1_2,23,0.0,5.0,0,0.0,mse,,,,0.245,0.08,0.0,0.0
979,type1_2,23,0.0,6.0,0,0.0,mse,,,,0.205,0.08,0.0,0.0
980,power,23,0.0,0.0,0,0.0,mse,,,,,0.12,0.08,0.04
981,power,23,0.08333333333333333,0.0,0,0.0,mse,,,,,0.14,0.125,0.105
982,power,23,0.16666666666666666,0.0,0,0.0,mse,,,,,0.365,0.345,0.265
983,power,23,0.25,0.0,0,0.0,mse,,,,,0.61,0.445,0.515
984,power,23,0.3333333333333333,0.0,0,0.0,mse,,,,,0.77,0.67,0.8
985,power,23,0.41666666666666663,0.0,0,0.0,mse,,,,,0.88,0.75,0.96
986,power,23,0.5,0.0,0,0.0,mse,,,,,0.96,0.83,0.96
987,type1_1,23,0.0,0.0,0,0.0,mae,0.02,0.0,0.0,0.08,0.08,0.08,0.0
988,type1_1,23,0.0,0.0,0,0.006666666666666667,mae,0.11,0.335,0.45,0.08,0.08,0.08,0.0
989,type1_1,23,0.0,0.0,0,0.013333333333333334,mae,0.49,0.86,0.78,0.08,0.12,0.08,0.04
990,type1_1,23,0.0,0.0,0,0.02,mae,0.69,1.0,0.9,0.08,0.12,0.08,0.0
991,type1_1,23,0.0,0.0,0,0.02666666666666667,mae,0.94,1.0,0.96,0.08,0.08,0.08,0.0
992,type1_1,23,0.0,0.0,0,0.03333333333333333,mae,1.0,1.0,0.96,0.08,0.08,0.08,0.0
993,type1_1,23,0.0,0.0,0,0.04,mae,1.0,1.0,0.96,0.04,0.08,0.08,0.0
994,type1_2,23,0.0,0.0,0,0.0,mae,,,,0.08,0.08,0.12,0.0
995,type1_2,23,0.0,1.0,0,0.0,mae,,,,0.1,0.08,0.08,0.0
996,type1_2,23,0.0,2.0,0,0.0,mae,,,,0.165,0.08,0.04,0.0
997,type1_2,23,0.0,3.0,0,0.0,mae,,,,0.165,0.08,0.0,0.0
998,type1_2,23,0.0,4.0,0,0.0,mae,,,,0.205,0.08,0.0,0.0
999,type1_2,23,0.0,5.0,0,0.0,mae,,,,0.245,0.08,0.0,0.0
1000,type1_2,23,0.0,6.0,0,0.0,mae,,,,0.205,0.08,0.0,0.0
1001,power,23,0.0,0.0,0,0.0,mae,,,,,0.12,0.08,0.08
1002,power,23,0.08333333333333333,0.0,0,0.0,mae,,,,,0.14,0.18,0.04
1003,power,23,0.16666666666666666,0.0,0,0.0,mae,,,,,0.365,0.3,0.24
1004,power,23,0.25,0.0,0,0.0,mae,,,,,0.61,0.4,0.385
1005,power,23,0.3333333333333333,0.0,0,0.0,mae,,,,,0.77,0.565,0.715
1006,power,23,0.41666666666666663,0.0,0,0.0,mae,,,,,0.88,0.685,0.9
1007,power,23,0.5,0.0,0,0.0,mae,,,,,0.96,0.725,0.96
1008,type1_1,24,0.0,0.0,0,0.0,mse,0.04,0.04,0.04,0.065,0.04,0.105,0.105
1009,type1_1,24,0.0,0.0,0,0.006666666666666667,mse,0.28,0.47,0.425,0.08,0.04,0.08,0.0
1010,type1_1,24,0.0,0.0,0,0.013333333333333334,mse,0.57,0.895,0.94,0.08,0.04,0.08,0.0
1011,type1_1,24,0.0,0.0,0,0.02,mse,0.82,1.0,0.98,0.08,0.04,0.08,0.0
1012,type1_1,24,0.0,0.0,0,0.02666666666666667,mse,0.98,1.0,0.98,0.08,0.04,0.08,0.0
1013,type1_1,24,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.98,0.08,0.04,0.08,0.0
1014,type1_1,24,0.0,0.0,0,0.04,mse,1.0,1.0,0.98,0.08,0.04,0.08,0.0
1015,type1_2,24,0.0,0.0,0,0.0,mse,,,,0.04,0.06,0.0,0.0
1016,type1_2,24,0.0,1.0,0,0.0,mse,,,,0.12,0.06,0.04,0.0
1017,type1_2,24,0.0,2.0,0,0.0,mse,,,,0.245,0.06,0.06,0.0
1018,type1_2,24,0.0,3.0,0,0.0,mse,,,,0.39,0.06,0.1,0.0
1019,type1_2,24,0.0,4.0,0,0.0,mse,,,,0.43,0.06,0.1,0.0
1020,type1_2,24,0.0,5.0,0,0.0,mse,,,,0.47,0.06,0.1,0.0
1021,type1_2,24,0.0,6.0,0,0.0,mse,,,,0.43,0.06,0.1,0.0
1022,power,24,0.0,0.0,0,0.0,mse,,,,,0.02,0.0,0.06
1023,power,24,0.08333333333333333,0.0,0,0.0,mse,,,,,0.22,0.08,0.04
1024,power,24,0.16666666666666666,0.0,0,0.0,mse,,,,,0.465,0.305,0.305
1025,power,24,0.25,0.0,0,0.0,mse,,,,,0.705,0.445,0.475
1026,power,24,0.3333333333333333,0.0,0,0.0,mse,,,,,0.83,0.67,0.76
1027,power,24,0.41666666666666663,0.0,0,0.0,mse,,,,,0.895,0.75,0.96
1028,power,24,0.5,0.0,0,0.0,mse,,,,,0.96,0.83,0.96
1029,type1_1,24,0.0,0.0,0,0.0,mae,0.0,0.04,0.04,0.065,0.04,0.065,0.185
1030,type1_1,24,0.0,0.0,0,0.006666666666666667,mae,0.26,0.47,0.425,0.08,0.04,0.08,0.0
1031,type1_1,24,0.0,0.0,0,0.013333333333333334,mae,0.565,0.895,0.94,0.08,0.04,0.08,0.0
1032,type1_1,24,0.0,0.0,0,0.02,mae,0.735,1.0,0.98,0.08,0.04,0.08,0.0
1033,type1_1,24,0.0,0.0,0,0.02666666666666667,mae,0.96,1.0,0.98,0.08,0.04,0.08,0.0
1034,type1_1,24,0.0,0.0,0,0.03333333333333333,mae,1.0,1.0,0.98,0.08,0.04,0.08,0.0
1035,type1_1,24,0.0,0.0,0,0.04,mae,1.0,1.0,0.98,0.08,0.04,0.08,0.0
1036,type1_2,24,0.0,0.0,0,0.0,mae,,,,0.04,0.06,0.04,0.04
1037,type1_2,24,0.0,1.0,0,0.0,mae,,,,0.12,0.06,0.06,0.04
1038,type1_2,24,0.0,2.0,0,0.0,mae,,,,0.245,0.06,0.02,0.04
1039,type1_2,24,0.0,3.0,0,0.0,mae,,,,0.39,0.06,0.02,0.04
1040,type1_2,24,0.0,4.0,0,0.0,mae,,,,0.43,0.06,0.02,0.04
1041,type1_2,24,0.0,5.0,0,0.0,mae,,,,0.47,0.06,0.06,0.04
1042,type1_2,24,0.0,6.0,0,0.0,mae,,,,0.43,0.06,0.06,0.04
1043,power,24,0.0,0.0,0,0.0,mae,,,,,0.02,0.02,0.04
1044,power,24,0.08333333333333333,0.0,0,0.0,mae,,,,,0.22,0.18,0.04
1045,power,24,0.16666666666666666,0.0,0,0.0,mae,,,,,0.465,0.26,0.24
1046,power,24,0.25,0.0,0,0.0,mae,,,,,0.705,0.42,0.385
1047,power,24,0.3333333333333333,0.0,0,0.0,mae,,,,,0.83,0.58,0.69
1048,power,24,0.41666666666666663,0.0,0,0.0,mae,,,,,0.895,0.685,0.82
1049,power,24,0.5,0.0,0,0.0,mae,,,,,0.96,0.765,0.96
1050,type1_1,25,0.0,0.0,0,0.0,mse,0.0,0.04,0.02,0.08,0.08,0.16,0.08
1051,type1_1,25,0.0,0.0,0,0.006666666666666667,mse,0.08,0.345,0.22,0.04,0.04,0.08,0.0
1052,type1_1,25,0.0,0.0,0,0.013333333333333334,mse,0.565,0.835,0.87,0.04,0.04,0.08,0.0
1053,type1_1,25,0.0,0.0,0,0.02,mse,0.79,0.975,0.955,0.08,0.04,0.08,0.0
1054,type1_1,25,0.0,0.0,0,0.02666666666666667,mse,0.935,1.0,0.98,0.08,0.04,0.08,0.0
1055,type1_1,25,0.0,0.0,0,0.03333333333333333,mse,0.975,1.0,1.0,0.08,0.04,0.08,0.0
1056,type1_1,25,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,0.08,0.04,0.04,0.0
1057,type1_2,25,0.0,0.0,0,0.0,mse,,,,0.08,0.08,0.025,0.04
1058,type1_2,25,0.0,1.0,0,0.0,mse,,,,0.125,0.08,0.105,0.04
1059,type1_2,25,0.0,2.0,0,0.0,mse,,,,0.165,0.08,0.065,0.04
1060,type1_2,25,0.0,3.0,0,0.0,mse,,,,0.245,0.08,0.065,0.04
1061,type1_2,25,0.0,4.0,0,0.0,mse,,,,0.245,0.08,0.065,0.04
1062,type1_2,25,0.0,5.0,0,0.0,mse,,,,0.31,0.08,0.065,0.04
1063,type1_2,25,0.0,6.0,0,0.0,mse,,,,0.27,0.08,0.065,0.04
1064,power,25,0.0,0.0,0,0.0,mse,,,,,0.12,0.04,0.08
1065,power,25,0.08333333333333333,0.0,0,0.0,mse,,,,,0.1,0.1,0.105
1066,power,25,0.16666666666666666,0.0,0,0.0,mse,,,,,0.425,0.305,0.225
1067,power,25,0.25,0.0,0,0.0,mse,,,,,0.57,0.405,0.475
1068,power,25,0.3333333333333333,0.0,0,0.0,mse,,,,,0.73,0.67,0.76
1069,power,25,0.41666666666666663,0.0,0,0.0,mse,,,,,0.935,0.79,0.92
1070,power,25,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.96
1071,type1_1,25,0.0,0.0,0,0.0,mae,0.04,0.04,0.02,0.08,0.08,0.12,0.08
1072,type1_1,25,0.0,0.0,0,0.006666666666666667,mae,0.08,0.345,0.22,0.04,0.04,0.08,0.04
1073,type1_1,25,0.0,0.0,0,0.013333333333333334,mae,0.405,0.835,0.87,0.04,0.04,0.08,0.04
1074,type1_1,25,0.0,0.0,0,0.02,mae,0.81,0.975,0.955,0.08,0.04,0.08,0.04
1075,type1_1,25,0.0,0.0,0,0.02666666666666667,mae,0.85,1.0,0.98,0.08,0.04,0.08,0.04
1076,type1_1,25,0.0,0.0,0,0.03333333333333333,mae,0.975,1.0,1.0,0.08,0.04,0.08,0.04
1077,type1_1,25,0.0,0.0,0,0.04,mae,0.975,1.0,1.0,0.08,0.04,0.08,0.04
1078,type1_2,25,0.0,0.0,0,0.0,mae,,,,0.08,0.08,0.08,0.08
1079,type1_2,25,0.0,1.0,0,0.0,mae,,,,0.125,0.08,0.08,0.08
1080,type1_2,25,0.0,2.0,0,0.0,mae,,,,0.165,0.08,0.0,0.08
1081,type1_2,25,0.0,3.0,0,0.0,mae,,,,0.245,0.08,0.0,0.08
1082,type1_2,25,0.0,4.0,0,0.0,mae,,,,0.245,0.08,0.0,0.08
1083,type1_2,25,0.0,5.0,0,0.0,mae,,,,0.31,0.08,0.0,0.08
1084,type1_2,25,0.0,6.0,0,0.0,mae,,,,0.27,0.08,0.0,0.08
1085,power,25,0.0,0.0,0,0.0,mae,,,,,0.12,0.08,0.14
1086,power,25,0.08333333333333333,0.0,0,0.0,mae,,,,,0.1,0.12,0.08
1087,power,25,0.16666666666666666,0.0,0,0.0,mae,,,,,0.425,0.32,0.2
1088,power,25,0.25,0.0,0,0.0,mae,,,,,0.57,0.4,0.385
1089,power,25,0.3333333333333333,0.0,0,0.0,mae,,,,,0.73,0.54,0.69
1090,power,25,0.41666666666666663,0.0,0,0.0,mae,,,,,0.935,0.685,0.86
1091,power,25,0.5,0.0,0,0.0,mae,,,,,1.0,0.805,0.92
1092,type1_1,26,0.0,0.0,0,0.0,mse,0.04,0.0,0.0,0.145,0.12,0.185,0.065
1093,type1_1,26,0.0,0.0,0,0.006666666666666667,mse,0.22,0.38,0.22,0.08,0.04,0.08,0.0
1094,type1_1,26,0.0,0.0,0,0.013333333333333334,mse,0.55,0.87,0.875,0.08,0.04,0.08,0.0
1095,type1_1,26,0.0,0.0,0,0.02,mse,0.67,0.96,1.0,0.08,0.04,0.08,0.0
1096,type1_1,26,0.0,0.0,0,0.02666666666666667,mse,0.92,1.0,1.0,0.08,0.04,0.08,0.0
1097,type1_1,26,0.0,0.0,0,0.03333333333333333,mse,0.96,1.0,1.0,0.08,0.0,0.04,0.0
1098,type1_1,26,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,0.08,0.0,0.04,0.0
1099,type1_2,26,0.0,0.0,0,0.0,mse,,,,0.025,0.045,0.025,0.04
1100,type1_2,26,0.0,1.0,0,0.0,mse,,,,0.085,0.045,0.065,0.04
1101,type1_2,26,0.0,2.0,0,0.0,mse,,,,0.145,0.045,0.065,0.04
1102,type1_2,26,0.0,3.0,0,0.0,mse,,,,0.225,0.045,0.065,0.04
1103,type1_2,26,0.0,4.0,0,0.0,mse,,,,0.305,0.045,0.065,0.04
1104,type1_2,26,0.0,5.0,0,0.0,mse,,,,0.385,0.045,0.065,0.04
1105,type1_2,26,0.0,6.0,0,0.0,mse,,,,0.425,0.045,0.065,0.04
1106,power,26,0.0,0.0,0,0.0,mse,,,,,0.145,0.08,0.06
1107,power,26,0.08333333333333333,0.0,0,0.0,mse,,,,,0.165,0.1,0.04
1108,power,26,0.16666666666666666,0.0,0,0.0,mse,,,,,0.31,0.345,0.305
1109,power,26,0.25,0.0,0,0.0,mse,,,,,0.59,0.365,0.515
1110,power,26,0.3333333333333333,0.0,0,0.0,mse,,,,,0.82,0.67,0.84
1111,power,26,0.41666666666666663,0.0,0,0.0,mse,,,,,0.94,0.71,0.96
1112,power,26,0.5,0.0,0,0.0,mse,,,,,0.96,0.88,0.96
1113,type1_1,26,0.0,0.0,0,0.0,mae,0.0,0.0,0.0,0.145,0.12,0.145,0.065
1114,type1_1,26,0.0,0.0,0,0.006666666666666667,mae,0.18,0.38,0.22,0.08,0.04,0.08,0.0
1115,type1_1,26,0.0,0.0,0,0.013333333333333334,mae,0.385,0.87,0.875,0.08,0.04,0.08,0.0
1116,type1_1,26,0.0,0.0,0,0.02,mae,0.625,0.96,1.0,0.08,0.04,0.08,0.0
1117,type1_1,26,0.0,0.0,0,0.02666666666666667,mae,0.79,1.0,1.0,0.08,0.04,0.08,0.0
1118,type1_1,26,0.0,0.0,0,0.03333333333333333,mae,0.895,1.0,1.0,0.08,0.0,0.08,0.0
1119,type1_1,26,0.0,0.0,0,0.04,mae,0.96,1.0,1.0,0.08,0.0,0.08,0.0
1120,type1_2,26,0.0,0.0,0,0.0,mae,,,,0.025,0.045,0.025,0.065
1121,type1_2,26,0.0,1.0,0,0.0,mae,,,,0.085,0.045,0.045,0.065
1122,type1_2,26,0.0,2.0,0,0.0,mae,,,,0.145,0.045,0.0,0.065
1123,type1_2,26,0.0,3.0,0,0.0,mae,,,,0.225,0.045,0.04,0.065
1124,type1_2,26,0.0,4.0,0,0.0,mae,,,,0.305,0.045,0.04,0.065
1125,type1_2,26,0.0,5.0,0,0.0,mae,,,,0.385,0.045,0.04,0.065
1126,type1_2,26,0.0,6.0,0,0.0,mae,,,,0.425,0.045,0.04,0.065
1127,power,26,0.0,0.0,0,0.0,mae,,,,,0.145,0.1,0.14
1128,power,26,0.08333333333333333,0.0,0,0.0,mae,,,,,0.165,0.14,0.04
1129,power,26,0.16666666666666666,0.0,0,0.0,mae,,,,,0.31,0.18,0.2
1130,power,26,0.25,0.0,0,0.0,mae,,,,,0.59,0.4,0.425
1131,power,26,0.3333333333333333,0.0,0,0.0,mae,,,,,0.82,0.48,0.65
1132,power,26,0.41666666666666663,0.0,0,0.0,mae,,,,,0.94,0.685,0.9
1133,power,26,0.5,0.0,0,0.0,mae,,,,,0.96,0.765,0.96
1134,type1_1,27,0.0,0.0,0,0.0,mse,0.08,0.04,0.04,0.145,0.065,0.145,0.025
1135,type1_1,27,0.0,0.0,0,0.006666666666666667,mse,0.16,0.16,0.22,0.04,0.08,0.08,0.0
1136,type1_1,27,0.0,0.0,0,0.013333333333333334,mse,0.22,0.28,0.35,0.04,0.08,0.08,0.0
1137,type1_1,27,0.0,0.0,0,0.02,mse,0.39,0.8,0.72,0.04,0.08,0.08,0.0
1138,type1_1,27,0.0,0.0,0,0.02666666666666667,mse,0.52,0.88,0.88,0.04,0.08,0.08,0.0
1139,type1_1,27,0.0,0.0,0,0.03333333333333333,mse,0.74,1.0,0.96,0.04,0.08,0.08,0.0
1140,type1_1,27,0.0,0.0,0,0.04,mse,0.84,1.0,1.0,0.04,0.08,0.0,0.0
1141,type1_2,27,0.0,0.0,0,0.0,mse,,,,0.04,0.025,0.025,0.0
1142,type1_2,27,0.0,1.0,0,0.0,mse,,,,0.105,0.025,0.105,0.0
1143,type1_2,27,0.0,2.0,0,0.0,mse,,,,0.21,0.025,0.065,0.0
1144,type1_2,27,0.0,3.0,0,0.0,mse,,,,0.29,0.025,0.105,0.0
1145,type1_2,27,0.0,4.0,0,0.0,mse,,,,0.29,0.025,0.105,0.0
1146,type1_2,27,0.0,5.0,0,0.0,mse,,,,0.395,0.025,0.105,0.0
1147,type1_2,27,0.0,6.0,0,0.0,mse,,,,0.395,0.025,0.105,0.0
1148,power,27,0.0,0.0,0,0.0,mse,,,,,0.04,0.04,0.04
1149,power,27,0.08333333333333333,0.0,0,0.0,mse,,,,,0.12,0.1,0.04
1150,power,27,0.16666666666666666,0.0,0,0.0,mse,,,,,0.385,0.345,0.305
1151,power,27,0.25,0.0,0,0.0,mse,,,,,0.545,0.405,0.515
1152,power,27,0.3333333333333333,0.0,0,0.0,mse,,,,,0.79,0.67,0.76
1153,power,27,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.75,0.96
1154,power,27,0.5,0.0,0,0.0,mse,,,,,0.96,0.83,0.96
1155,type1_1,27,0.0,0.0,0,0.0,mae,0.08,0.04,0.04,0.145,0.065,0.145,0.025
1156,type1_1,27,0.0,0.0,0,0.006666666666666667,mae,0.185,0.16,0.22,0.04,0.08,0.08,0.0
1157,type1_1,27,0.0,0.0,0,0.013333333333333334,mae,0.245,0.28,0.35,0.04,0.08,0.08,0.0
